"HydroID","fragforest_1985_pct","fragforest_1990_pct","fragforest_1995_pct","fragforest_2002_pct","fragforest_2006_pct","fragforest_2010_pct","fragforest_2015_pct"
"201487663",0.11663807890223,0.110634648370497,0.136363636363636,0.110634648370497,0.115780445969125,0.119210977701544,0.114065180102916
"201487664",0.0891203703703704,0.087962962962963,0.0960648148148148,0.0983796296296296,0.099537037037037,0.099537037037037,0.099537037037037
"201487665",0.228464662875711,0.236783103168156,0.242924451665313,0.250690495532088,0.257221770917953,0.261770917952884,0.258619008935825
"201487666",0.327959538485854,0.324640429903588,0.32305990200727,0.321479374110953,0.322664770033191,0.320926189347242,0.326853168958432
"201487667",0.372216035634744,0.375835189309577,0.373051224944321,0.373608017817372,0.37945434298441,0.379175946547884,0.376670378619154
"201487668",0.000189070943199307,0.000189070943199307,0.00019663378092728,0.000189070943199307,0.000219322294111196,0.000276043577070989,0.000219322294111196
"201487669",0,0,0,0,0,0,0
"201487670",0.230549199084668,0.198512585812357,0.199656750572082,0.221967963386728,0.229405034324943,0.240274599542334,0.237986270022883
"201487671",0.339981867633726,0.346328195829556,0.343608340888486,0.345421577515866,0.348141432456936,0.354487760652765,0.348141432456936
"201487672",0.186666666666667,0.294545454545455,0.273939393939394,0.300606060606061,0.283636363636364,0.286060606060606,0.286060606060606
"201487675",0.27750177430802,0.308729595457771,0.336408800567779,0.374733853797019,0.387508871540099,0.425124201561391,0.378992193044713
"201487677",0,0,0,0.0115755627009646,0.00964630225080386,0.118327974276527,0
"201487678",0.041471048513302,0.041471048513302,0.0625978090766823,0.041471048513302,0.0931142410015649,0.0868544600938967,0.0821596244131455
"201487679",0.424425634824667,0.402660217654172,0.407496977025393,0.408706166868198,0.407496977025393,0.406287787182588,0.403869407496977
"201487680",0.329346092503987,0.411483253588517,0.431419457735247,0.45933014354067,0.465709728867624,0.46969696969697,0.484051036682616
"201487681",0.228907581812593,0.236173601989772,0.241595170891205,0.248721459911131,0.254282759969818,0.258670318307576,0.25598748008831
"201487682",0.298763082778306,0.298763082778306,0.304471931493815,0.303520456707897,0.30732635585157,0.310180780209324,0.30732635585157
"201487683",0.288679167333155,0.29134123514438,0.293940803154227,0.297641003259524,0.300466206145531,0.302000099575955,0.304209838316192
"201487685",0.107971014492754,0.102173913043478,0.0992753623188406,0.0688405797101449,0.0746376811594203,0.0753623188405797,0.0753623188405797
"201487686",0.336231884057971,0.339130434782609,0.33719806763285,0.34975845410628,0.351690821256039,0.353623188405797,0.359420289855072
"201487687",0.295253419147224,0.318986323411102,0.348350764279968,0.35880933226066,0.401045856798069,0.401850362027353,0.407884151246983
"201487688",0.308837429111531,0.305293005671077,0.312854442344045,0.324905482041588,0.314744801512287,0.31710775047259,0.316162570888469
"201487689",0.186813876168371,0.19703908161345,0.205194153440813,0.219496894799573,0.234677874662819,0.215795746816385,0.224891788469983
"201487691",0.262786303821804,0.268520666909742,0.266863336537505,0.263979581689814,0.264874540090822,0.263117769896251,0.264311047764261
"201487692",0.262808403457553,0.262846566298395,0.259602724826836,0.255366649493388,0.255996336367279,0.254870532562444,0.255423893754651
"201487693",0.196463654223969,0.194499017681729,0.197642436149312,0.195284872298625,0.203929273084479,0.210216110019646,0.212966601178782
"201487694",0.253015350877193,0.265899122807018,0.261513157894737,0.239309210526316,0.23218201754386,0.231633771929825,0.237938596491228
"201487695",0.226736164341561,0.227809290203894,0.231948489958608,0.245439215085084,0.241759926414227,0.258010118043845,0.245132607695845
"201487696",0.122015915119363,0.122015915119363,0.137267904509284,0.143899204244032,0.141246684350133,0.163129973474801,0.141246684350133
"201487697",0.326135517498139,0.315711094564408,0.295606850335071,0.279225614296351,0.275502606105733,0.282948622486969,0.277736411020104
"201487698",0.206572740542132,0.213325899429302,0.220868388576011,0.229826660569195,0.23261437458106,0.235402088592925,0.237864047259583
"201487699",0.00542957521558607,0.00542957521558607,0.00542957521558607,0.00542957521558607,0.00766528265729799,0.0124560843181092,0.00766528265729799
"201487700",0.256006006006006,0.253753753753754,0.256006006006006,0.226726726726727,0.224474474474474,0.219219219219219,0.224474474474474
"201487704",0.247201492537313,0.294776119402985,0.291977611940299,0.302705223880597,0.297574626865672,0.301772388059701,0.298507462686567
"201487705",0,0,0,0,0,0,0
"201487706",0.337840318140104,0.336066075252371,0.334230651575405,0.333129397369226,0.335331905781585,0.333924747629244,0.337962679718568
"201487711",0.00244242847173761,0.00244242847173761,0.00244242847173761,0.00209351011863224,0.00244242847173761,0.00244242847173761,0.00244242847173761
"201487712",0.244501493093197,0.258707493399131,0.27417048530517,0.276770928245067,0.281679181159758,0.284432591331413,0.286733750557
"201487713",0.205928353317941,0.212929172562747,0.218514932598496,0.24376256796008,0.24353913755865,0.264988456095926,0.248305652789156
"201487714",0.334794335805799,0.344571813890762,0.354012137559002,0.395482130815914,0.431220498988537,0.421105866486851,0.421443020903574
"201487716",0,0,0,0,0,0,0
"201487718",0,0,0,0,0,0,0
"201487719",0.165788780616276,0.16262839083487,0.183170924414011,0.203450092178035,0.159863049776139,0.158282854885436,0.161969976297077
"201487720",0.117959617428268,0.114240170031881,0.120085015940489,0.138682252922423,0.113708820403826,0.11317747077577,0.11317747077577
"201487721",0.295819395833602,0.30151493626419,0.30714590140645,0.310129279727234,0.313758410931305,0.317981634787999,0.317865399269008
"201487723",0.000187991833634747,0.000187991833634747,0.000195511506980137,0.000187991833634747,0.000218070527016306,0.00027446807710673,0.000218070527016306
"201487724",0.218443277790459,0.267518831317051,0.291485962109107,0.300388039260443,0.313398767404702,0.325268203606483,0.326409495548961
"201487725",0.124293785310734,0.124293785310734,0.138983050847458,0.203389830508475,0.189830508474576,0.189830508474576,0.188700564971751
"201487726",0.260758540977878,0.265072709190119,0.267236513184421,0.272209230438406,0.276536838427009,0.279359191463054,0.278310888906809
"201487727",0.338877338877339,0.335758835758836,0.333679833679834,0.331600831600832,0.328482328482329,0.318087318087318,0.332640332640333
"201487730",0.20607934054611,0.208140133951571,0.253477588871716,0.266872746007213,0.29984544049459,0.328181349819681,0.328181349819681
"201487731",0.242188937314834,0.257839610731528,0.27408027710637,0.278984197070336,0.284027685260961,0.287003026092914,0.289464502090351
"201487732",0.348948374760994,0.369980879541109,0.369980879541109,0.374760994263862,0.375717017208413,0.401529636711281,0.369980879541109
"201487733",0.284011220196353,0.306451612903226,0.32328190743338,0.328892005610098,0.329593267882188,0.332398316970547,0.330294530154278
"201487734",0.208695652173913,0.231159420289855,0.227536231884058,0.226086956521739,0.243478260869565,0.239130434782609,0.230434782608696
"201487736",0.258272058823529,0.257352941176471,0.266544117647059,0.268382352941176,0.362132352941176,0.361213235294118,0.388786764705882
"201487737",0.306137184115523,0.303249097472924,0.302527075812274,0.303971119133574,0.298194945848375,0.296028880866426,0.304693140794224
"201487738",0.0268691588785047,0.0268691588785047,0.175233644859813,0.358644859813084,0.34696261682243,0.352803738317757,0.353971962616822
"201487739",0.277168494516451,0.280824194084413,0.293120638085743,0.311731472249917,0.297773346626786,0.299767364572948,0.301096709870389
"201487744",0.247296825950471,0.269271014998256,0.275898151377747,0.277293337983955,0.286710847575863,0.286013254272759,0.280781304499477
"201487745",0.00107674822037447,0.00101692887479811,0.00101692887479811,0.00101692887479811,0.00113656756595083,0.00113656756595083,0.00113656756595083
"201487746",0.264029438822447,0.316007359705612,0.266329346826127,0.266329346826127,0.270929162833487,0.271389144434223,0.299908003679853
"201487747",0.304354917631708,0.324580003262111,0.346762355243843,0.349535149241559,0.35459142064916,0.351166204534334,0.352797259827108
"201487748",0.37263339070568,0.380378657487091,0.376936316695353,0.365748709122203,0.364888123924269,0.358864027538726,0.364027538726334
"201487749",0.101993865030675,0.121932515337423,0.121165644171779,0.117331288343558,0.117331288343558,0.120398773006135,0.120398773006135
"201487750",0.179067990832697,0.179067990832697,0.179984721161192,0.199694423223835,0.198013750954927,0.199236058059587,0.198319327731092
"201487751",0.216958810179149,0.223574291370902,0.231734994446859,0.245448838669178,0.255927374571442,0.241585783958665,0.248684146989232
"201487752",0.254667949951877,0.276227141482194,0.25543792107796,0.268527430221367,0.268912415784408,0.279692011549567,0.291434071222329
"201487753",0.239047619047619,0.263809523809524,0.255714285714286,0.244285714285714,0.234761904761905,0.234761904761905,0.244761904761905
"201487754",0.193369399361909,0.238868081564711,0.271466222777084,0.32334581772784,0.331252600915522,0.338881953114163,0.344708003884034
"201487755",0.180131657690006,0.180131657690006,0.176540993417115,0.176540993417115,0.176540993417115,0.178336325553561,0.176540993417115
"201487757",0,0,0,0,0,0,0
"201487758",0.0440894110904141,0.0456082533314228,0.0492978936810431,0.0475139704828772,0.0466327554090844,0.0477145722882934,0.0467258919615991
"201487759",0.295422954725973,0.30095810166799,0.306604944400318,0.310117156473392,0.313120532168388,0.317265687053217,0.317178812549643
"201487760",0.196432363559142,0.196113824591208,0.197281800806965,0.21639413888299,0.213633467827564,0.218730091314504,0.214695264387343
"201487761",0.288032454361055,0.290060851926978,0.30764029749831,0.310344827586207,0.321162947937796,0.321162947937796,0.321162947937796
"201487764",0.312158469945355,0.330601092896175,0.329918032786885,0.351775956284153,0.396857923497268,0.394808743169399,0.390710382513661
"201487765",0.451790633608815,0.438934802571166,0.438934802571166,0.433425160697888,0.438934802571166,0.440771349862259,0.440771349862259
"201487766",0.247202995574719,0.253648019970498,0.257142857142857,0.262566662884375,0.267945081130149,0.273754680585499,0.269352093498241
"201487767",0.288648454273355,0.291309452041755,0.29391016488456,0.297603409800002,0.300429397891085,0.301964019418092,0.304171293799114
"201487771",0.0568708183221822,0.0586721564590839,0.0586721564590839,0.0586721564590839,0.0586721564590839,0.0586721564590839,0.0586721564590839
"201487772",0.28383156541305,0.288653166184507,0.285278045644487,0.299099967855995,0.307135969141755,0.307778849244616,0.307778849244616
"201487773",0.262171889625714,0.266311584553928,0.268420983243464,0.273272600229397,0.277412295157612,0.280062227261341,0.279271202752765
"201487774",0,0,0,0,0,0,0
"201487775",0.194498381877023,0.19126213592233,0.191909385113269,0.196116504854369,0.187702265372168,0.192233009708738,0.192556634304207
"201487776",0.239606183608256,0.245668883323258,0.24898523188531,0.255721564901978,0.260678815096295,0.264686069608774,0.262198808187236
"201487779",0,0,0,0,0,0,0
"201487780",0.00838323353293413,0.00929904896090173,0.00929904896090173,0.00993307502641775,0.00911118938593401,0.0089937771515792,0.00995655747328872
"201487781",0.276378967092165,0.294882304719522,0.29781004801499,0.359175547487996,0.389038529101768,0.390092516688137,0.393957137838154
"201487782",0.249076563931326,0.257291451198251,0.269406932419255,0.279956266067788,0.292308146922372,0.28308856121273,0.28843710292249
"201487785",0,0,0,0,0,0,0
"201487786",0.337813072693952,0.34331093463653,0.345754428833232,0.340867440439829,0.34208918753818,0.342700061087355,0.351252290775809
"201487787",0.251612903225806,0.257626056999687,0.260883181960539,0.266123812506525,0.270884225910847,0.275853429376762,0.272366635348157
"201487788",0.360745614035088,0.361842105263158,0.361842105263158,0.362938596491228,0.382675438596491,0.367324561403509,0.367324561403509
"201487790",0.387096774193548,0.417972350230415,0.423502304147465,0.429032258064516,0.438709677419355,0.449308755760369,0.432258064516129
"201487791",0.309272149179342,0.318123227635989,0.327489902895935,0.334278594139383,0.345277992609779,0.346566984618029,0.348887170232878
"201487792",0.304819528479032,0.310661381180889,0.315668683496766,0.317337784268725,0.323805549760067,0.323388274567077,0.328395576882954
"201487793",0.0182207931404073,0.0182207931404073,0.0182207931404073,0.0182207931404073,0.0182207931404073,0.0182207931404073,0.0182207931404073
"201487794",0,0.00172661870503597,0.00172661870503597,0.00172661870503597,0.00172661870503597,0.00172661870503597,0.00172661870503597
"201487795",0.00624655520852471,0.00624655520852471,0.00624655520852471,0.00624655520852471,0.00624655520852471,0.00624655520852471,0.00624655520852471
"201487796",0.18057243894353,0.18775555309979,0.192286440490662,0.208641838877224,0.215714443584927,0.214830367996464,0.216819538070505
"201487799",0,0,0,0,0,0,0
"201487800",0,0,0,0,0,0,0
"201487801",0.292063492063492,0.297354497354497,0.296296296296296,0.303174603174603,0.304761904761905,0.323280423280423,0.304761904761905
"201487802",0.291312193864398,0.298272750708946,0.304459912348543,0.306264501160093,0.309615880381542,0.312709461201341,0.318896622840938
"201487803",0.332684824902724,0.330739299610895,0.337548638132296,0.332684824902724,0.330739299610895,0.332684824902724,0.331712062256809
"201487804",0.265381444606506,0.26928784323673,0.272306423996449,0.277544549432431,0.281603145411884,0.284139767899042,0.283289999365844
"201487805",0.270487574168028,0.276517757330811,0.280602373376903,0.285751139392897,0.289846504428584,0.292802476567203,0.29184581649325
"201487806",0.000182389891222669,0.000226163465116109,0.000233459060765016,0.000226163465116109,0.000255345847711736,0.000310062815078537,0.000255345847711736
"201487807",0.226959619952494,0.239271575613618,0.244378463974664,0.2493072050673,0.254631828978622,0.255502771179731,0.256868566904196
"201487810",0.137054860442733,0.13878729547642,0.153609239653513,0.145332050048123,0.159384023099134,0.201539942252166,0.161501443695861
"201487811",0.128835292321783,0.130209128377347,0.14196305907495,0.135399175698367,0.149595481605862,0.188368188062891,0.148221645550298
"201487812",0.0654186381403004,0.0656243571281629,0.0763217444970171,0.0816704381814441,0.111705410409381,0.134951656037852,0.078790372351368
"201487813",0.133832976445396,0.140256959314775,0.145610278372591,0.146680942184154,0.148822269807281,0.148822269807281,0.148822269807281
"201487814",0.246926229508197,0.239754098360656,0.233606557377049,0.223360655737705,0.229508196721311,0.226434426229508,0.234631147540984
"201487815",0.232460732984293,0.240081442699244,0.24630599185573,0.273414776032577,0.279697498545666,0.300407213496219,0.281500872600349
"201487816",0.2618825722274,0.263746505125815,0.315004659832246,0.318732525629077,0.327120223671948,0.328052190121156,0.328052190121156
"201487817",0.00227034579112819,0.00222668529514495,0.00222668529514495,0.00222668529514495,0.00231400628711142,0.00231400628711142,0.00231400628711142
"201487818",0.184070796460177,0.181036662452592,0.217193426042984,0.260176991150442,0.190897597977244,0.188621997471555,0.194437420986094
"201487822",0.0650406504065041,0.0632339656729901,0.129177958446251,0.24390243902439,0.0614272809394761,0.0614272809394761,0.0614272809394761
"201487823",0.238095238095238,0.241269841269841,0.239153439153439,0.241269841269841,0.24021164021164,0.366137566137566,0.242328042328042
"201487824",0.286351471900089,0.285459411239964,0.283675289919715,0.295272078501338,0.303300624442462,0.298840321141838,0.304192685102587
"201487826",0.276225619399051,0.275698471270427,0.274117026884555,0.309963099630996,0.305218766473379,0.334211913547707,0.334211913547707
"201487827",0.248224185724186,0.254266285516285,0.257579695079695,0.263188669438669,0.268277893277893,0.273648648648649,0.269663894663895
"201487828",0.201818181818182,0.237575757575758,0.236969696969697,0.25030303030303,0.266666666666667,0.271515151515152,0.271515151515152
"201487830",0.0979228486646884,0.0979228486646884,0.0979228486646884,0.0979228486646884,0.112017804154303,0.138724035608309,0.0979228486646884
"201487831",0.000615262119758962,0.000615262119758962,0.000615262119758962,0.000615262119758962,0.000615262119758962,0.000615262119758962,0.000615262119758962
"201487832",0.176971326164875,0.170698924731183,0.172043010752688,0.190860215053763,0.185931899641577,0.19489247311828,0.176075268817204
"201487833",0.000181405237532018,0.000224942494539702,0.000232198704040983,0.000224942494539702,0.000253967332544825,0.000308388903804431,0.000253967332544825
"201487834",0,0,0,0.0022075055187638,0,0,0
"201487835",0.181728880157171,0.18467583497053,0.174852652259332,0.159135559921415,0.153241650294695,0.153241650294695,0.157170923379175
"201487836",0.260434819872582,0.26517727051967,0.262948890095135,0.259720595377539,0.260920492529212,0.259263491700711,0.2607205096706
"201487837",0.0164424514200299,0.015695067264574,0.015695067264574,0.00672645739910314,0.0127055306427504,0.0119581464872945,0.00747384155455904
"201487838",0.240956235770301,0.243232987604351,0.240323804705287,0.246268656716418,0.26182646091576,0.255755122691627,0.260941057424741
"201487841",0.287051087506323,0.284522003034901,0.287303995953465,0.290844714213455,0.318917551846232,0.310065756196257,0.320435002529084
"201487842",0.00304066894716838,0.00380083618396047,0.0148232611174458,0.0205245153933865,0.00380083618396047,0.0197643481565945,0.0205245153933865
"201487843",0.206469165659008,0.21584038694075,0.238512696493349,0.261789600967352,0.28627569528416,0.292926239419589,0.292019347037485
"201487844",0.226890756302521,0.253221288515406,0.268067226890756,0.363585434173669,0.434453781512605,0.434453781512605,0.433053221288515
"201487845",0.316644707949056,0.322500365978627,0.316205533596838,0.316498316498317,0.31986531986532,0.336407553798858,0.321329234372713
"201487849",0.286910669975186,0.288926799007444,0.285359801488834,0.294509925558313,0.312344913151365,0.305055831265509,0.312344913151365
"201487850",0.15816589386914,0.144770736733642,0.153529108706852,0.155074703760948,0.154044307058217,0.152498712004122,0.154559505409583
"201487851",0.28072625698324,0.301117318435754,0.300837988826816,0.302793296089385,0.298603351955307,0.302234636871508,0.297765363128492
"201487852",0.31781344350866,0.329731447640235,0.342443985380582,0.346575560146194,0.363419672652153,0.365485460034959,0.365962180200222
"201487855",0.243825387708214,0.252441125789776,0.25531303848363,0.265364732912119,0.270821367030442,0.270821367030442,0.282309017805859
"201487856",0.237105380168964,0.239439751000445,0.235771453979546,0.239217429968875,0.252223210315696,0.246887505558026,0.251889728768341
"201487857",0.340445486518171,0.34232121922626,0.340679953106682,0.343728018757327,0.337631887456038,0.364361078546307,0.339038686987104
"201487858",0.0301266689489901,0.0301266689489901,0.0338925025676138,0.0356042451215337,0.0691543991783636,0.0424512153372133,0.046217048955837
"201487866",0.189350944175008,0.192859354039831,0.197606026209885,0.212052419770921,0.209885460736766,0.224435042823238,0.212361985347229
"201487867",0.242707117852975,0.246596654998055,0.249319330999611,0.274212368728121,0.26098794243485,0.269933877868534,0.276546091015169
"201487869",0.319394744913608,0.327880584807279,0.326755955423781,0.337593293119313,0.343829874245987,0.346897045291892,0.342603005827625
"201487870",0.313833992094862,0.33201581027668,0.331225296442688,0.464822134387352,0.46798418972332,0.467193675889328,0.466403162055336
"201487872",0.0111777957386803,0.0120376261801173,0.0121580024419185,0.0126223108802944,0.0119688397448023,0.0118656600918299,0.0125879176626369
"201487873",0.00662409454822722,0.00781547845977888,0.00776782310331681,0.00814906595501334,0.00748189096454441,0.00743423560808235,0.00748189096454441
"201487874",0.187331131792255,0.187931552086461,0.191233863704593,0.230561392975083,0.22725908135695,0.227859501651156,0.227859501651156
"201487875",0.259550561797753,0.267415730337079,0.257303370786517,0.256179775280899,0.257303370786517,0.257303370786517,0.257303370786517
"201487876",0.209621215826283,0.215832395950506,0.222801633491466,0.231329779429745,0.233934073458209,0.236721768474593,0.239124321416345
"201487877",0.13960113960114,0.120607787274454,0.12630579297246,0.112535612535613,0.108262108262108,0.128679962013295,0.111111111111111
"201487879",0.00183473290522899,0.00179944958012843,0.00179944958012843,0.00179944958012843,0.00187001623032955,0.00187001623032955,0.00187001623032955
"201487885",0.153117600631413,0.138910812943962,0.134964483030781,0.124704025256511,0.121546961325967,0.123914759273875,0.123125493291239
"201487886",0,0,0,0,0,0,0
"201487887",0.221414073071719,0.222936400541272,0.225135317997294,0.234945872801083,0.231732070365359,0.243234100135318,0.228010825439783
"201487888",0.316218471214941,0.31814389320326,0.323920159168218,0.332071112252102,0.338681727745331,0.348052114755151,0.33624285989346
"201487889",0.380563124432334,0.374205267938238,0.365122615803815,0.374205267938238,0.374205267938238,0.373297002724796,0.373297002724796
"201487890",0.284149855907781,0.29971181556196,0.296829971181556,0.299135446685879,0.297982708933718,0.304899135446686,0.318731988472622
"201487892",0,0,0,0,0,0,0
"201487893",0.34212158808933,0.338089330024814,0.343362282878412,0.367555831265509,0.353908188585608,0.353598014888337,0.355769230769231
"201487894",0.189698492462312,0.1892797319933,0.187604690117253,0.183417085427136,0.185510887772194,0.185929648241206,0.189698492462312
"201487895",0.0934156378600823,0.110082304526749,0.111728395061728,0.117489711934156,0.143827160493827,0.12880658436214,0.132098765432099
"201487896",0.307130825379001,0.308253790005615,0.312184166198765,0.322290847838293,0.313307130825379,0.317237507018529,0.317237507018529
"201487897",0,0,0,0,0,0,0
"201487898",0,0,0,0,0,0,0
"201487899",0.20586284653137,0.212760313038865,0.209178936198435,0.218066056506168,0.214352036079056,0.231463058761109,0.211964451518769
"201487900",0.20977675134719,0.202848344880677,0.208237105465743,0.254426481909161,0.25211701308699,0.249807544264819,0.25211701308699
"201487901",0.184641068447412,0.180801335559265,0.181803005008347,0.181636060100167,0.180133555926544,0.18313856427379,0.182637729549249
"201487902",0.208795385710666,0.214732180565444,0.221688607869873,0.229972367357282,0.232446031880106,0.235456662604226,0.237610560737514
"201487904",0,0,0,0,0,0,0
"201487905",0.0302734375,0.0625,0.0302734375,0.0302734375,0.0341796875,0.0888671875,0.0341796875
"201487906",0.245323905109489,0.249087591240876,0.261861313868613,0.269730839416058,0.271441605839416,0.273152372262774,0.273494525547445
"201487907",0.256388503264949,0.263741066378734,0.276209573757005,0.284307676487223,0.298395804411538,0.291377448712016,0.295439354208443
"201487912",0,0,0,0,0,0,0
"201487913",0.308771929824561,0.322105263157895,0.296842105263158,0.301754385964912,0.303157894736842,0.294736842105263,0.299649122807018
"201487915",0,0,0,0,0,0,0
"201487916",0,0,0,0,0,0,0
"201487917",0.24022770398482,0.249905123339658,0.255123339658444,0.277182163187856,0.28168880455408,0.299288425047438,0.283111954459203
"201487918",0.223001949317739,0.223001949317739,0.235477582846004,0.257309941520468,0.25458089668616,0.259259259259259,0.251461988304094
"201487919",0.276848591549296,0.296654929577465,0.297535211267606,0.314700704225352,0.318661971830986,0.346830985915493,0.313820422535211
"201487923",0.144912641315519,0.144912641315519,0.173689619732785,0.144912641315519,0.144912641315519,0.191161356628983,0.144912641315519
"201487924",0.181238615664845,0.261384335154827,0.285974499089253,0.290528233151184,0.285974499089253,0.316939890710383,0.292349726775956
"201487925",0.273341392306051,0.296593898883595,0.299224916447415,0.304984711654697,0.30598023181398,0.310175638199531,0.317073170731707
"201487926",0.371811388817315,0.441896418448853,0.453491368204071,0.475908271064159,0.485699561968565,0.483895903117753,0.488276217469724
"201487927",0.231096006796941,0.259133389974511,0.232795242141037,0.224299065420561,0.265080713678845,0.265080713678845,0.26677994902294
"201487928",0.218609259592866,0.226355611601513,0.224914429832463,0.234192037470726,0.233381372725635,0.245000900738606,0.23536299765808
"201487929",0.257238307349666,0.256124721603563,0.297327394209354,0.270601336302895,0.265033407572383,0.263919821826281,0.262806236080178
"201487930",0.3039496279336,0.30452203777905,0.311963365769891,0.316542644533486,0.315970234688037,0.310818546078993,0.310246136233543
"201487935",0.160758861707439,0.169121318022966,0.173240139790315,0.192336495257114,0.200574138791812,0.199326010983525,0.201697453819271
"201487936",0.321114369501466,0.325024437927664,0.336510263929619,0.350684261974585,0.377077223851417,0.38147605083089,0.38049853372434
"201487938",0.202731092436975,0.202731092436975,0.202731092436975,0.264705882352941,0.214285714285714,0.357142857142857,0.357142857142857
"201487939",0.374030005173306,0.383859286083808,0.382824624935334,0.38851526125194,0.383341955509571,0.378685980341438,0.381272633212623
"201487944",0.0122667199640243,0.0133659779648737,0.0134159442376396,0.013903115397107,0.0132535538511505,0.0130911634646614,0.0136782671696605
"201487945",0.169821240799159,0.168769716088328,0.17875920084122,0.244479495268139,0.235015772870662,0.236067297581493,0.235541535226078
"201487948",0.152915406279337,0.162928966308543,0.169083133409826,0.16960467299468,0.18118285177845,0.19516011265255,0.187545634713675
"201487949",0.195866454689984,0.20302066772655,0.203100158982512,0.211287758346582,0.208903020667727,0.219157392686804,0.210572337042925
"201487957",0,0,0,0,0,0,0
"201487958",0.000180419439112048,0.000223720104498939,0.000230936882063421,0.000230936882063421,0.000252587214756867,0.000310321435272722,0.000252587214756867
"201487960",0.476892822025565,0.504424778761062,0.549655850540806,0.529006882989184,0.534906588003933,0.534906588003933,0.534906588003933
"201487961",0.317125145292522,0.331073227431228,0.342890352576521,0.351995350639287,0.396745447500969,0.397326617590081,0.401007361487795
"201487962",0.226994210961582,0.237895646943839,0.243083226825051,0.247819712803549,0.252875723629802,0.253608751221713,0.254980828509135
"201487963",0.303962460896767,0.321689259645464,0.320125130344108,0.322210636079249,0.321689259645464,0.319082377476538,0.322732012513034
"201487964",0.256053642474962,0.255624914254356,0.252572369323638,0.247924955412265,0.249056797914666,0.248319385375223,0.248782411853478
"201487966",0.268524007113219,0.265955344793519,0.262793914246196,0.277217941118356,0.261213198972535,0.285121517486663,0.290851610353685
"201487967",0.214426877470356,0.214426877470356,0.214426877470356,0.219367588932806,0.214426877470356,0.329051383399209,0.329051383399209
"201487968",0.234481004070556,0.24572591587517,0.251458616010855,0.256529850746269,0.265111940298507,0.265824287652646,0.267367706919946
"201487969",0.15860822413014,0.197921373700859,0.22458201536376,0.214188883868052,0.211929507455942,0.247627654767284,0.215092634432897
"201487970",0.166472416472416,0.190559440559441,0.261849261849262,0.264568764568765,0.262820512820513,0.264180264180264,0.266317016317016
"201487971",0.192878853669127,0.188189318280504,0.190099869735128,0.196960486322188,0.194268345636127,0.194876248371689,0.195570994355189
"201487972",0.195016497895096,0.189668904312208,0.193309819092047,0.205256570713392,0.202639663215383,0.204915234952782,0.205142792126522
"201487973",0.401590457256461,0.388667992047714,0.412524850894632,0.421471172962227,0.404572564612326,0.420477137176938,0.414512922465209
"201487976",0.16663387763132,0.170765296084989,0.205980720047216,0.187684438323825,0.172339169781625,0.182175880385599,0.170765296084989
"201487977",0.207576095074621,0.212502784365623,0.214035823320536,0.22485881628428,0.23093856051573,0.231266132941993,0.230597885192416
"201487978",0,0,0,0,0,0,0
"201487979",0.0253598355037697,0.0253598355037697,0.0370116518163125,0.0370116518163125,0.0226182316655243,0.0226182316655243,0.021932830705963
"201487980",0.288475304223336,0.305654974946314,0.327845382963493,0.454545454545455,0.500357909806729,0.503937007874016,0.502505368647101
"201487981",0.287896592244418,0.314923619271445,0.326674500587544,0.349001175088132,0.413631022326674,0.414806110458284,0.412455934195065
"201487984",0.312298430445066,0.318049881745861,0.322780047301656,0.332401634057192,0.338798107933778,0.34976349172221,0.335895506342722
"201487985",0.203466231444781,0.207740732105386,0.211626641796845,0.228880080826922,0.227947462500971,0.243801974042123,0.23276599051838
"201487986",0.300160882555734,0.309584003677316,0.312571822569524,0.329579407032866,0.333486554814985,0.340381521489313,0.341300850379223
"201487987",0.286865038908377,0.289813166832745,0.292553937013165,0.29637757541198,0.299310343503463,0.3009701654446,0.302898784461225
"201487988",0.325821237585943,0.308250572956455,0.297937356760886,0.295836516424752,0.294690603514133,0.29449961802903,0.292780748663102
"201487991",0.0101637698105978,0.010513902927245,0.0113644621492888,0.0109532208943589,0.0107500776238513,0.0109994648908972,0.0107715480508155
"201487992",0,0,0,0,0,0,0
"201487993",0.296840158807853,0.329689454505901,0.334203513351825,0.343938652308696,0.346603578615326,0.349268504921956,0.355631696307174
"201487994",0.246379410841591,0.232390261399812,0.228354929830068,0.22112122434949,0.221883453645997,0.222286986802971,0.220478560432827
"201487995",0.236962235440587,0.226310693041915,0.21344584313183,0.204869276525107,0.204730944805644,0.203485959330474,0.204454281366717
"201487996",0.204859753713839,0.209795250195465,0.213655688037529,0.222488272087568,0.227106137607506,0.227997947615324,0.226739640344019
"201487997",0.286255280957906,0.291027296806252,0.296291837226102,0.30105290808397,0.303329466103364,0.307488562484951,0.307028872884881
"201488003",0.290615539858729,0.303229061553986,0.306256306760848,0.304742684157417,0.299192734611504,0.308274470232089,0.325428859737639
"201488006",0.0107598511035229,0.0111305187073492,0.0120309612355121,0.0115956016442255,0.0113805444967226,0.0116445577428441,0.0114032741139383
"201488007",0,0,0,0,0,0,0
"201488010",0.265272451618657,0.270053608410872,0.275136993767155,0.278288098140056,0.278852918735198,0.282083296174084,0.282222024039557
"201488011",0.158342792281498,0.152099886492622,0.148127128263337,0.146424517593644,0.145856980703746,0.146424517593644,0.145289443813848
"201488012",0.21830328490577,0.224361592469417,0.232286986794251,0.240440904759126,0.245074586226345,0.246470039092129,0.249008110158119
