"HydroID","turf_1985_pct","turf_1990_pct","turf_1995_pct","turf_2002_pct","turf_2006_pct","turf_2010_pct","turf_2015_pct"
"201489071",0.02217659137577,0.0270020533880903,0.0347022587268994,0.0390143737166324,0.0406570841889117,0.041170431211499,0.041170431211499
"201489072",0.0275257108287961,0.0372050816696915,0.0456745311554749,0.0511191772534785,0.0541439806412583,0.0541439806412583,0.0541439806412583
"201489073",0.00470035252643948,0.00470035252643948,0.00470035252643948,0.00470035252643948,0.00587544065804935,0.00587544065804935,0.00587544065804935
"201489074",0.0772375739137031,0.0842486454977022,0.0872471163175105,0.0921021636103026,0.0998199320453085,0.101329149049153,0.101784309732853
"201489076",0.00665018170919036,0.00816754711325915,0.00916039114308194,0.0100221048293432,0.0117080663894197,0.0117642651080889,0.0119703270765427
"201489077",0.0807429871114481,0.0826383623957544,0.0830174374526156,0.0830174374526156,0.0849128127369219,0.0849128127369219,0.0849128127369219
"201489078",0.0721576909538895,0.08060542062654,0.0827173530447026,0.0823653643083421,0.0760295670538543,0.0760295670538543,0.0760295670538543
"201489079",0.00879461976202794,0.0108639420589757,0.0113812726332126,0.0134505949301604,0.016554578375582,0.016554578375582,0.0160372478013451
"201489080",0.0141389492178921,0.0159593938358672,0.0171307254935455,0.0196295663632592,0.0208545840552478,0.0208692257009688,0.0209180311867054
"201489083",0.0381753477838887,0.0390214767438967,0.0402160117462609,0.0401662394544957,0.0427543986262847,0.0427295124804022,0.0426299678968718
"201489084",0.0209710405296996,0.0257769039844224,0.0273587712657575,0.0318369622122037,0.0349667996188453,0.0349667996188453,0.0348952389561182
"201489085",0.0268817204301075,0.067741935483871,0.0645161290322581,0.0763440860215054,0.0817204301075269,0.0817204301075269,0.0763440860215054
"201489086",0.0795180722891566,0.0979919678714859,0.0971887550200803,0.0955823293172691,0.0771084337349398,0.0763052208835341,0.0763052208835341
"201489087",0.0915610805641884,0.0889313889552952,0.095625149414296,0.0994501553908678,0.100167344011475,0.100167344011475,0.0996892182644035
"201489088",0.00452488687782805,0.00565610859728507,0.00678733031674208,0.00678733031674208,0.00678733031674208,0.00678733031674208,0.00678733031674208
"201489089",0.00129971406290616,0.00181959968806862,0.00207954250064986,0.00207954250064986,0.00753834156485573,0.00753834156485573,0.00779828437743696
"201489090",0.0140845070422535,0.0159066961825863,0.0170715438823745,0.0195655746420873,0.0208077566289984,0.020822256807834,0.0208657573443406
"201489091",0.0140434973024742,0.015862702916023,0.0170273795257552,0.0195107395696472,0.0207476068783298,0.0207620450181199,0.0208053594374901
"201489093",0.0373627441453697,0.0382372947235448,0.0394033621611116,0.0393547760178797,0.0419055485375571,0.0418812554659411,0.0417840831794772
"201489094",0,0,0.00166112956810631,0.00166112956810631,0.00249169435215947,0.00249169435215947,0.00249169435215947
"201489095",0.0344889402465044,0.0364893435975889,0.0386720422585965,0.0401788553186928,0.044080943962664,0.0443274362920286,0.0444667317115713
