"area_sqkm","length_km","HydroID"
293.319,357.575412337,"201495336"
18.9621,28.114762465,"201495337"
1.8783,3.353540351,"201495338"
7.9317,10.286255715,"201495339"
3.4065,4.081010526,"201495340"
10.5129,16.740519541,"201495341"
3.2679,3.512650254,"201495342"
1.5876,2.266299555,"201495343"
383.5845,628.559159733,"201495344"
3.1401,4.155588997,"201495345"
2.0988,2.566801768,"201495346"
4.1931,6.210586361,"201495347"
1.0656,2.060682737,"201495348"
7.8318,10.014118041,"201495349"
0.9639,1.154070879,"201495350"
4.7331,4.960381331,"201495351"
0.8559,1.477422215,"201495352"
3112.0398,3760.791522877,"201495353"
6.2271,9.72906695,"201495354"
1.476,1.291494588,"201495355"
1.4724,3.988427471,"201495356"
16.7688,30.159982551,"201495357"
9.5679,16.627977918,"201495358"
1.5768,3.220730524,"201495359"
0.999,1.273137394,"201495360"
0.819,2.121180539,"201495361"
2.2419,3.347472282,"201495362"
1.0926,1.09248311,"201495363"
3.6909,5.350694962,"201495364"
387.1116,632.54969254,"201495365"
1.9008,3.677140634,"201495366"
182.0259,326.320536026,"201495367"
0.9009,1.202232252,"201495368"
0.8154,1.592653225,"201495369"
6.6393,9.172271235,"201495370"
1.4688,2.941050296,"201495371"
18.9882,37.296618803,"201495372"
661.9014,1032.74538913,"201495373"
0.9729,0.952343349,"201495374"
1.2276,1.26760982,"201495375"
2.1492,1.499876468,"201495376"
2.6307,5.673556909,"201495377"
1.4688,2.388026484,"201495378"
1.8342,2.246339518,"201495379"
2.7189,2.660140046,"201495380"
4.9644,6.653713215,"201495381"
313.3404,387.163780944,"201495382"
2.043,2.037068222,"201495383"
26.0631,52.836692666,"201495384"
1.2609,1.619262856,"201495385"
2.8449,3.026060041,"201495386"
8.3673,11.670819767,"201495387"
5.13,9.587836261,"201495388"
4.149,7.059095117,"201495389"
0.963,1.971124682,"201495390"
28.2627,37.29435252,"201495391"
2.133,1.683327575,"201495392"
1.3149,0.63799326,"201495393"
2.5848,4.004474813,"201495394"
5.1894,8.985000722,"201495395"
18.7452,34.858761303,"201495396"
12.1176,24.246303444,"201495397"
2.8305,3.755494689,"201495398"
2.7162,5.61190002,"201495399"
4.1319,9.10265063,"201495400"
1.3734,1.447681807,"201495401"
0.9756,1.203200668,"201495402"
21.4623,48.921528354,"201495403"
3.8394,4.258796148,"201495404"
7.5168,11.313852743,"201495405"
2.9961,4.621958797,"201495406"
5.9985,10.663765162,"201495407"
0.7704,1.587690708,"201495408"
184.7979,332.03279691,"201495409"
0.9963,1.985461398,"201495410"
0.9666,2.220382903,"201495411"
0.8514,2.189920699,"201495412"
3120.2055,3773.626837454,"201495413"
2.3796,3.3407662,"201495414"
2.1213,5.529167431,"201495415"
1.8333,2.665569224,"201495416"
5.9571,8.657096945,"201495417"
663.6501,1034.598077943,"201495418"
0.8487,1.786613611,"201495419"
6.0966,12.26872291,"201495420"
2.1321,4.765061105,"201495421"
1.0341,1.616829091,"201495422"
11.5623,15.589377546,"201495423"
1.6191,3.283744352,"201495424"
23.9076,42.102571731,"201495425"
25.5528,45.450791077,"201495426"
1.0134,2.34971362,"201495427"
12.375,17.002448015,"201495428"
1.0251,1.118346196,"201495429"
318.8601,394.524714139,"201495430"
3.9393,6.284349517,"201495431"
1.7505,2.9804962,"201495432"
57.2661,81.751884669,"201495433"
3.2499,7.147923893,"201495434"
185.6457,334.032588318,"201495435"
1.6029,3.465861346,"201495436"
12.564,24.106454108,"201495437"
3.4776,8.152426337,"201495438"
0.981,1.790625812,"201495439"
1.0188,2.044581239,"201495440"
0.8334,0.963433628,"201495441"
391.7718,639.003918771,"201495442"
1.1808,2.102547038,"201495443"
2.9286,5.332406124,"201495444"
20.4417,37.787985607,"201495445"
2.259,3.800588518,"201495446"
0.8775,1.139017709,"201495447"
175.3578,267.7534715,"201495448"
5.3172,6.114339379,"201495449"
392.625,640.122735401,"201495450"
9.1206,15.670019222,"201495451"
4.176,7.817188718,"201495452"
2.0583,3.411192027,"201495453"
13.6458,19.869131958,"201495454"
17.4006,28.133286548,"201495455"
0.774,0.692723147,"201495456"
8.3061,9.049311563,"201495457"
1.4481,1.466737523,"201495458"
2.1429,2.544133339,"201495459"
1.8288,1.949210901,"201495460"
1.6416,3.831202133,"201495461"
47.6676,100.661377771,"201495462"
16.4754,34.6836669,"201495463"
4.1094,7.029969843,"201495464"
4.293,6.464913225,"201495465"
0.8739,0.570459831,"201495466"
2.8008,7.083651418,"201495467"
1.0305,1.405159625,"201495468"
0.8055,0.740964828,"201495469"
3.8214,4.007004877,"201495470"
1.2492,1.160842969,"201495471"
2.3337,4.696784029,"201495472"
21.5208,42.024326441,"201495473"
1.305,1.899529432,"201495474"
1.8504,0.812966453,"201495475"
27.1314,36.821548222,"201495476"
3.2274,3.648334722,"201495477"
1.0413,2.306141563,"201495478"
1.9998,3.134558687,"201495479"
195.4521,350.476953133,"201495480"
1.4634,3.216155327,"201495481"
22.8312,44.033705419,"201495482"
6.3432,6.703838886,"201495483"
20.4489,46.468830206,"201495484"
8.9955,19.069285384,"201495485"
1.4121,0.482520399,"201495486"
23.1552,42.501075859,"201495487"
1.0917,2.053483438,"201495488"
1.287,1.453054274,"201495489"
4.8879,10.927753872,"201495490"
10.5516,23.878675383,"201495491"
1.0845,1.430708794,"201495492"
1.1853,1.625918401,"201495493"
0.7857,1.660509906,"201495494"
5.6466,12.905766582,"201495495"
395.0145,642.528610729,"201495496"
13.0311,18.464334405,"201495497"
1.7163,2.762939179,"201495498"
15.9768,35.804820361,"201495499"
1.2303,3.213134685,"201495500"
11.0763,12.10713319,"201495501"
670.7232,1044.704190201,"201495502"
65.6262,90.666846891,"201495503"
1.9791,2.095619011,"201495504"
0.8271,1.673811714,"201495505"
0.9432,2.38518087,"201495506"
17.4006,39.647731155,"201495507"
0.8019,1.889100818,"201495508"
3124.7073,3779.939044823,"201495509"
2.6451,3.951792666,"201495510"
2.1708,3.771536297,"201495511"
5.2038,5.495689034,"201495512"
5.5989,10.61934873,"201495513"
12.348,27.040890668,"201495514"
1.638,3.877381302,"201495515"
32.0922,43.956918432,"201495516"
2.5182,3.389043302,"201495517"
1.2384,1.649594931,"201495518"
1.7703,2.109106362,"201495519"
672.6537,1047.603875752,"201495520"
1.8531,1.899343929,"201495521"
3.1599,5.153428337,"201495522"
33.7734,44.091991664,"201495523"
1.557,4.877347601,"201495524"
1.6353,2.344982035,"201495525"
3.843,3.731191988,"201495526"
8.1972,14.467215146,"201495527"
37.7541,57.173215831,"201495528"
6.2604,13.354246425,"201495529"
12.8124,15.578155531,"201495530"
0.9324,1.7508538,"201495531"
322.3935,399.195864325,"201495532"
1.5408,4.295166632,"201495533"
0.8604,2.840177983,"201495534"
2.1843,2.319991441,"201495535"
2.4156,2.515420319,"201495536"
9.0387,16.005073423,"201495537"
1.2627,1.646279146,"201495538"
0.7938,1.210868956,"201495539"
15.0309,33.336397564,"201495540"
15.5106,23.069708452,"201495541"
50.0652,105.62249436,"201495542"
1.7451,4.214951845,"201495543"
0.7659,1.246761185,"201495544"
0.9396,1.628767597,"201495545"
0.9216,1.30230084,"201495546"
1.3104,2.871436136,"201495547"
2.2455,5.505619632,"201495548"
8.5842,17.206123092,"201495549"
17.6391,27.475874058,"201495550"
4.1805,4.607691095,"201495551"
37.053,49.712831772,"201495552"
2.1501,2.747480766,"201495553"
7.6509,13.611725049,"201495554"
0.7866,2.091341962,"201495555"
198.8712,355.040805034,"201495556"
2.5704,5.10657448,"201495557"
104.5323,128.023582987,"201495558"
0.8163,0.992076575,"201495559"
1.0755,1.998162123,"201495560"
22.4073,45.345597781,"201495561"
2.4975,7.604469024,"201495562"
5.328,12.592220293,"201495563"
172.3428,262.860026526,"201495564"
674.9532,1050.130533676,"201495565"
1.6245,2.988044551,"201495566"
0.8577,1.161717177,"201495567"
12.2292,19.752032129,"201495568"
2.1132,2.117643661,"201495569"
2.2491,3.441577618,"201495570"
5.7087,6.39415423,"201495571"
0.9585,1.985444691,"201495572"
18.7992,30.177041061,"201495573"
207.9207,370.999410752,"201495574"
2.1429,3.420847433,"201495575"
0.8208,1.178402331,"201495576"
1.0764,1.54426118,"201495577"
25.1784,46.340657769,"201495578"
11.7009,25.16777555,"201495579"
8.7354,16.371107155,"201495580"
6.552,7.527388935,"201495581"
1.8558,2.407926351,"201495582"
2.2806,4.557493294,"201495583"
1.3464,2.629693913,"201495584"
3128.2218,3784.923696805,"201495585"
68.778,93.96194041,"201495586"
1.1196,1.608460644,"201495587"
2.808,5.101831828,"201495588"
8.4276,10.07475915,"201495589"
1.3374,1.872465108,"201495590"
0.9963,1.997062016,"201495591"
6.8922,8.981518367,"201495592"
17.1747,25.252095097,"201495593"
207.0576,369.751317118,"201495594"
1.1115,2.123538229,"201495595"
11.8908,23.020889111,"201495596"
4.7304,6.392739374,"201495597"
2.3697,6.341421751,"201495598"
1.3446,1.572001646,"201495599"
3138.6231,3805.60225524,"201495600"
1.4472,3.14040002,"201495601"
3140.2962,3809.346395512,"201495602"
0.819,1.111327854,"201495603"
3.7197,8.294796312,"201495604"
0.9963,2.070133545,"201495605"
2.3742,3.9162217,"201495606"
1.9701,4.56314808,"201495607"
0.9045,1.192639818,"201495608"
5.7474,8.051347708,"201495609"
25.875,49.755772821,"201495610"
0.9396,1.928266185,"201495611"
21.5325,43.783111701,"201495612"
0.8595,1.382861148,"201495613"
205.3539,366.49527648,"201495614"
202.599,361.626713176,"201495615"
2.8926,3.545601645,"201495616"
1.2726,2.620999466,"201495617"
9.6876,19.910131633,"201495618"
4.4604,6.300482967,"201495619"
2.1735,3.292162781,"201495620"
327.6234,405.561336738,"201495621"
0.9666,0.662464721,"201495622"
31.3272,41.013612806,"201495623"
168.5079,255.640666524,"201495624"
0.9612,1.44510537,"201495625"
15.7869,19.970886004,"201495626"
328.6107,406.534853763,"201495627"
0.7965,0.201145805,"201495628"
1.9467,2.770437879,"201495629"
2.3355,4.037391274,"201495630"
1.485,1.948559849,"201495631"
40.0131,53.879172995,"201495632"
3142.9188,3813.911491615,"201495633"
11.8476,25.349348802,"201495634"
3.8583,7.984303755,"201495635"
3144.8502,3818.639461253,"201495636"
9.0036,12.551626032,"201495637"
4.2561,6.418343353,"201495638"
2.0619,1.709715316,"201495639"
10.3365,13.956421085,"201495640"
0.7803,1.444831301,"201495641"
1.1196,2.793420847,"201495642"
0.7704,1.624023901,"201495643"
3.9519,5.955418753,"201495644"
688.7691,1071.512266182,"201495645"
6.9291,10.294992186,"201495646"
47.4633,61.644687452,"201495647"
399.9699,653.57468048,"201495648"
2.961,6.373091316,"201495649"
3599.2953,4575.492317493,"201495650"
4.5828,11.46491855,"201495651"
11.1762,15.707429358,"201495652"
1.6182,1.393844369,"201495653"
2.0187,4.11680374,"201495654"
402.993,660.264951345,"201495655"
3598.119,4572.574877353,"201495656"
0.7704,1.419155686,"201495657"
2.2887,3.010948687,"201495658"
1.5966,1.424162265,"201495659"
1.764,3.444075188,"201495660"
1.1511,1.779400096,"201495661"
12.0033,17.472750976,"201495662"
0.9072,1.303823057,"201495663"
2.8782,6.440512587,"201495664"
32.6853,59.970221204,"201495665"
0.8577,1.570800209,"201495666"
12.8223,19.28938641,"201495667"
6.9741,10.582009054,"201495668"
3.9069,3.937913549,"201495669"
1.3932,1.827806318,"201495670"
0.7965,1.575939165,"201495671"
5.0085,8.006520041,"201495672"
3.7152,9.638641154,"201495673"
52.4376,110.548304023,"201495674"
0.7749,1.643757252,"201495675"
4.1346,9.456711785,"201495676"
1.4499,3.306056296,"201495677"
1.2699,2.900301597,"201495678"
27.8802,52.137330065,"201495679"
3156.8985,3836.567535692,"201495680"
3194.2305,3911.117510389,"201495681"
19.9395,30.339777481,"201495682"
5.8185,7.090391686,"201495683"
1.6821,3.128634047,"201495684"
2.853,4.748959666,"201495685"
3.7215,5.950835906,"201495686"
1.6632,3.659919839,"201495687"
4.4559,7.534804938,"201495688"
2.2122,3.875157547,"201495689"
1.9017,2.539582911,"201495690"
5.3424,5.973893638,"201495691"
5.0031,10.815172261,"201495692"
1.0674,1.187154555,"201495693"
3.5442,3.496527227,"201495694"
2.1555,0.996058932,"201495695"
12.5964,24.786566842,"201495696"
1.7172,2.616768972,"201495697"
52.0686,69.61965281,"201495698"
94.7592,122.233059108,"201495699"
1.0458,0.874283118,"201495700"
2.4039,5.536709141,"201495701"
13.8411,26.821083304,"201495702"
2.5776,4.395201964,"201495703"
2.4471,5.920513044,"201495704"
1.6425,4.322439698,"201495705"
14.6529,28.939162745,"201495706"
5.9931,9.429885606,"201495707"
1.0872,1.321104309,"201495708"
41.5863,50.502068835,"201495709"
2.9799,3.527815109,"201495710"
44.9892,59.53544278,"201495711"
5.2371,8.757050014,"201495712"
26.1369,38.151264127,"201495713"
1.1394,1.343512291,"201495714"
7.5429,13.679802232,"201495715"
17.0559,34.438549095,"201495716"
4.2921,7.641288978,"201495717"
0.8982,1.784913564,"201495718"
3.969,10.90147631,"201495719"
1.917,4.576823287,"201495720"
3.9051,3.757838839,"201495721"
332.3268,412.161453526,"201495722"
3.4344,5.202608149,"201495723"
4.2984,9.95606107,"201495724"
29.6046,56.017468131,"201495725"
1.9755,2.556317767,"201495726"
1.638,2.577912409,"201495727"
7.5915,8.388833405,"201495728"
6.4845,9.316627004,"201495729"
1.467,2.632964908,"201495730"
5.931,5.649663497,"201495731"
1.2987,2.418266111,"201495732"
63.4896,134.423400336,"201495733"
14.1057,17.952761972,"201495734"
1.3725,2.149025904,"201495735"
8.2224,9.770332416,"201495736"
1.0836,1.364942529,"201495737"
336.0357,417.913919417,"201495738"
25.335,48.231521657,"201495739"
3614.6169,4603.172361523,"201495740"
2.6415,5.810236784,"201495741"
27.9909,40.15615142,"201495742"
2.3517,4.463907666,"201495743"
0.8316,0.88410176,"201495744"
4.0338,8.85109348,"201495745"
36.2421,72.180222598,"201495746"
1.1529,1.56917658,"201495747"
1.9773,2.816220018,"201495748"
5.472,10.039284014,"201495749"
1.4616,1.090299668,"201495750"
1.6191,1.330025597,"201495751"
9.351,24.044339478,"201495752"
3.9384,9.982218626,"201495753"
33.9831,67.214377316,"201495754"
23.0904,36.534324209,"201495755"
1.8108,4.105162778,"201495756"
0.9351,1.836923486,"201495757"
24.903,40.660174211,"201495758"
57.9384,124.250931086,"201495759"
62.1315,131.708004383,"201495760"
1.7577,2.665515238,"201495761"
4.5801,11.639063157,"201495762"
34.9344,75.774868159,"201495763"
2.8251,3.601870046,"201495764"
2.6766,4.971986274,"201495765"
35.829,64.317045093,"201495766"
0.7713,0.531136655,"201495767"
12.483,15.13007744,"201495768"
4.2903,3.554347742,"201495769"
94.1886,192.168647558,"201495770"
164.403,248.310388738,"201495771"
1.0647,1.770368864,"201495772"
98.397,201.442670042,"201495773"
2.3283,3.286348879,"201495774"
3.4758,6.314642355,"201495775"
1.467,2.65679722,"201495776"
3617.7543,4610.230002076,"201495777"
3.492,7.058383257,"201495778"
1.2483,2.263713755,"201495779"
1.0611,1.877066046,"201495780"
1.2321,0.69012612,"201495781"
3.4389,5.829873642,"201495782"
1.971,3.119610115,"201495783"
3606.372,4589.181301374,"201495784"
0.837,0.93923704,"201495785"
3612.4335,4600.087974967,"201495786"
338.0175,420.487141849,"201495787"
4.185,6.475520774,"201495788"
1.2834,1.53050809,"201495789"
3.1833,5.547578144,"201495790"
0.9216,1.600403709,"201495791"
1.1493,2.908586902,"201495792"
37.4787,80.187897227,"201495793"
7.4628,11.999629787,"201495794"
0.8388,2.133865261,"201495795"
23.9085,43.464057834,"201495796"
5.8338,9.231220171,"201495797"
2.1726,2.757638975,"201495798"
231.2145,408.306246791,"201495799"
3.2112,5.259605458,"201495800"
1.6092,2.577143948,"201495801"
2.6145,5.165859885,"201495802"
48.0897,64.47195365,"201495803"
10.5813,16.790978243,"201495804"
699.057,1085.631667294,"201495805"
4.1364,7.317592881,"201495806"
4.2894,7.215257245,"201495807"
1.6479,1.705301091,"201495808"
10.8369,11.977271772,"201495809"
5.1147,4.396101402,"201495810"
37.5354,67.117167494,"201495811"
1.2753,1.840922085,"201495812"
31.7169,47.957400206,"201495813"
30.1509,63.524860745,"201495814"
1.0746,1.618749415,"201495815"
33.3018,51.919854712,"201495816"
1.0692,1.277070746,"201495817"
1.8585,2.695069477,"201495818"
5.0319,9.470981231,"201495819"
3621.4101,4616.218683079,"201495820"
2.0745,3.421634834,"201495821"
1.5219,3.470021996,"201495822"
8.6751,7.338613389,"201495823"
75.6315,99.937964333,"201495824"
3.4488,5.03621524,"201495825"
17.1414,34.760081907,"201495826"
342.6336,428.042485517,"201495827"
4.5342,8.756342121,"201495828"
31.5387,62.270699379,"201495829"
34.4133,53.36149154,"201495830"
1.0719,2.403846786,"201495831"
161.0559,244.375423393,"201495832"
1.0917,2.508284419,"201495833"
3.3615,3.84259241,"201495834"
28.6848,55.276551832,"201495835"
0.9045,3.907631439,"201495836"
20.4354,41.878819656,"201495837"
1.2609,1.613702598,"201495838"
3.159,6.952521618,"201495839"
8.9559,12.46886059,"201495840"
0.8694,2.072536338,"201495841"
3923.6058,5144.045623358,"201495842"
3.1806,9.377691175,"201495843"
0.8586,1.504409454,"201495844"
159.1488,240.757402689,"201495845"
23.9688,42.182406356,"201495846"
3690.8802,4734.334813049,"201495847"
158.1849,238.742455228,"201495848"
1.3383,2.315926434,"201495849"
0.7704,1.387889894,"201495850"
11.5344,13.308039094,"201495851"
0.9135,0.441955991,"201495852"
400.1976,507.495373651,"201495853"
57.285,76.737523323,"201495854"
8.4879,16.824386167,"201495855"
0.8739,2.379175554,"201495856"
0.8235,1.461778173,"201495857"
7.2531,10.317990507,"201495858"
15.3621,37.104027618,"201495859"
14.3487,28.656462355,"201495860"
1.7199,2.539534911,"201495861"
1.4454,2.267363434,"201495862"
401.1372,508.250062233,"201495863"
0.7704,1.064666832,"201495864"
27.6129,45.21278502,"201495865"
0.8388,1.627527927,"201495866"
25.38,47.465173958,"201495867"
703.7973,1093.873993999,"201495868"
1.4679,4.501850004,"201495869"
0.9459,1.104693328,"201495870"
37.6596,57.436889585,"201495871"
27.9441,46.876639174,"201495872"
10.8639,22.353939538,"201495873"
4.0527,9.039655615,"201495874"
0.8739,1.369250051,"201495875"
3927.2175,5148.372541936,"201495876"
3933.5697,5156.124693475,"201495877"
2.4381,5.813611062,"201495878"
9.9576,20.04970287,"201495879"
3939.2379,5161.983820978,"201495880"
12.7647,20.518511809,"201495881"
2.6091,2.874089364,"201495882"
0.8127,0.980013451,"201495883"
2.9304,4.38037692,"201495884"
731.889,1141.076248775,"201495885"
6.1704,12.55705575,"201495886"
7.0146,11.245456919,"201495887"
1.9053,3.467310238,"201495888"
3.5982,6.608787706,"201495889"
103.257,209.894922269,"201495890"
1.0836,2.315062635,"201495891"
19.7325,20.77789226,"201495892"
28.9233,47.256614075,"201495893"
15.2982,22.256717525,"201495894"
0.9819,1.426569732,"201495895"
0.936,1.292966248,"201495896"
1.6947,2.278114046,"201495897"
1.3635,1.755652482,"201495898"
2.0151,1.701503357,"201495899"
3952.521,5183.928128468,"201495900"
39.9195,60.288474137,"201495901"
4.491,6.805066056,"201495902"
0.9477,1.952018779,"201495903"
41.3091,88.10018383,"201495904"
3.0483,6.071403958,"201495905"
2.4588,3.000333784,"201495906"
1.0737,3.213018511,"201495907"
28.2699,56.217270778,"201495908"
0.9216,1.112304918,"201495909"
6.1119,7.954870969,"201495910"
2.7162,3.900123575,"201495911"
0.873,1.334829331,"201495912"
1.6101,4.387540975,"201495913"
7.5942,10.089682487,"201495914"
2.1285,3.292693592,"201495915"
14.7618,18.852549645,"201495916"
0.7929,1.09306696,"201495917"
109.5741,220.26932025,"201495918"
0.9261,2.001969559,"201495919"
20.2284,30.63620212,"201495920"
2.8872,5.607636187,"201495921"
0.864,1.486810593,"201495922"
0.8829,0.823422979,"201495923"
18.1422,27.607067289,"201495924"
0.7965,1.921102145,"201495925"
36.864,70.974906083,"201495926"
2.538,6.208893741,"201495927"
10.0935,15.189951525,"201495928"
1.3293,2.352771348,"201495929"
24.0489,34.505230644,"201495930"
38.4246,46.689103113,"201495931"
1.773,1.514125156,"201495932"
0.8451,2.656539722,"201495933"
0.8505,0.769385008,"201495934"
17.4114,42.028152089,"201495935"
0.8973,0.711025882,"201495936"
5.2857,6.810259261,"201495937"
772.2927,1202.288184559,"201495938"
26.46,51.776888987,"201495939"
3956.616,5189.466536555,"201495940"
1.9125,3.061936234,"201495941"
67.8249,114.678362216,"201495942"
1.6794,2.504824544,"201495943"
1.0386,1.341397315,"201495944"
2.2671,3.982024544,"201495945"
41.9607,72.584873802,"201495946"
2.9637,5.052252992,"201495947"
5.7204,9.449500879,"201495948"
1.1835,1.476460024,"201495949"
0.963,2.419019057,"201495950"
3959.3718,5194.246255465,"201495951"
0.9675,1.766907555,"201495952"
86.8788,111.237547371,"201495953"
1.2492,1.804808213,"201495954"
3.6072,5.950782939,"201495955"
3.0519,3.539238265,"201495956"
1.0638,4.300618775,"201495957"
1.6029,3.98356504,"201495958"
1.332,1.887417088,"201495959"
1.3401,1.940424105,"201495960"
31.1994,50.417627493,"201495961"
91.4229,112.718326595,"201495962"
1.0251,1.676239379,"201495963"
773.5644,1205.279078629,"201495964"
24.0453,47.33695748,"201495965"
1.2033,0.830256686,"201495966"
3.1032,4.011695847,"201495967"
32.7717,65.599956333,"201495968"
0.9909,1.19679745,"201495969"
1.0692,1.220077085,"201495970"
112.1634,225.761125837,"201495971"
2.7297,8.604823156,"201495972"
1.5282,2.534423822,"201495973"
8.2107,12.078051125,"201495974"
1.6677,2.490173801,"201495975"
19.1376,46.478685544,"201495976"
0.9441,3.711437554,"201495977"
0.8595,1.764141803,"201495978"
0.9585,2.493098522,"201495979"
2.2284,3.014430029,"201495980"
0.8703,1.452786413,"201495981"
0.909,1.601851168,"201495982"
0.9468,2.043961576,"201495983"
1.5372,2.316744395,"201495984"
41.2533,82.45596363,"201495985"
18.522,35.701779399,"201495986"
1.1025,2.167587757,"201495987"
1.4832,3.81244008,"201495988"
1.8387,4.863862487,"201495989"
45.8433,100.549936391,"201495990"
21.6441,35.686101079,"201495991"
5.0994,10.077099221,"201495992"
64.9962,110.626491365,"201495993"
1.4238,2.827235269,"201495994"
0.8046,1.700808788,"201495995"
67.5207,136.377809277,"201495996"
156.5478,236.029570821,"201495997"
1.1088,3.100801561,"201495998"
1.6137,2.271983792,"201495999"
32.949,52.963985367,"201496000"
0.8073,2.0255681,"201496001"
4.311,0.946854576,"201496002"
1.7523,0.473053182,"201496003"
1.1061,1.290003312,"201496004"
405.5373,520.889601527,"201496005"
1.2024,1.067239131,"201496006"
20.0808,20.789169756,"201496007"
10.3239,14.524301082,"201496008"
42.7473,87.914281286,"201496009"
2.7504,7.095368846,"201496010"
2.4921,4.62585099,"201496011"
407.9475,523.701320008,"201496012"
1.2483,4.002821111,"201496013"
115.4106,237.249502358,"201496014"
2.2932,7.395152883,"201496015"
62.9145,107.346144732,"201496016"
2.1996,1.684503933,"201496017"
1.8027,2.191427949,"201496018"
36.1179,41.682349873,"201496019"
1.7622,3.348556343,"201496020"
3961.8216,5197.063392292,"201496021"
0.873,1.145215041,"201496022"
1.4814,2.087888371,"201496023"
2.9736,5.099165224,"201496024"
0.8766,1.413062897,"201496025"
1.1952,2.69237916,"201496026"
57.4902,101.060215434,"201496027"
775.071,1207.812089652,"201496028"
1.818,2.918373137,"201496029"
5.0895,5.628548006,"201496030"
3.2256,4.995625797,"201496031"
2.295,3.001205756,"201496032"
1.1556,2.024043806,"201496033"
1.6974,2.604994998,"201496034"
1.5057,1.991534294,"201496035"
1.7631,3.200505255,"201496036"
0.8442,1.249198615,"201496037"
1.1286,2.420414986,"201496038"
1.7397,2.382080492,"201496039"
776.9943,1211.286052261,"201496040"
119.9619,252.74580792,"201496041"
1.8018,4.128468327,"201496042"
14.0202,22.880702027,"201496043"
2.0088,4.904775947,"201496044"
5.13,8.159289979,"201496045"
17.0649,32.510596159,"201496046"
1.4751,3.315212012,"201496047"
151.5114,230.114136222,"201496048"
1.1223,3.674149767,"201496049"
1.0332,4.650296506,"201496050"
21.2499,52.696537686,"201496051"
3964.8663,5201.003772302,"201496052"
46.3392,98.784122773,"201496053"
2.1573,8.337058406,"201496054"
2.6064,5.827639044,"201496055"
149.2488,225.466205785,"201496056"
2.9835,5.228881992,"201496057"
2.5812,4.592496701,"201496058"
36.2601,58.730899619,"201496059"
4.3047,3.228545173,"201496060"
10.8648,21.579453368,"201496061"
1.3581,2.13024309,"201496062"
2.0763,2.458989637,"201496063"
1.2213,1.614531854,"201496064"
4.6395,8.184485395,"201496065"
43.191,74.771792054,"201496066"
5.5557,10.867678337,"201496067"
3992.526,5252.416220534,"201496068"
2.6118,2.68600793,"201496069"
6.9768,14.572939741,"201496070"
1.2744,1.687694693,"201496071"
6.7194,8.625646519,"201496072"
4.9671,8.710448272,"201496073"
16.4268,28.465852277,"201496074"
1.0962,1.834133738,"201496075"
46.4517,80.62188238,"201496076"
4045.6269,5341.264706908,"201496077"
39.033,45.291517259,"201496078"
1.5138,3.409653471,"201496079"
2.2869,4.072449377,"201496080"
3.9375,6.207598473,"201496081"
4.9923,7.241186454,"201496082"
2.7297,1.640622908,"201496083"
1.2753,2.065194719,"201496084"
1.5435,2.182564513,"201496085"
3995.5617,5255.566509998,"201496086"
1.6452,2.818483633,"201496087"
2.9376,4.588624789,"201496088"
0.7965,0.384121329,"201496089"
3999.0879,5260.307515156,"201496090"
1.6812,2.782544413,"201496091"
6.6384,13.865597167,"201496092"
4.0419,6.719955287,"201496093"
3.0402,4.685143475,"201496094"
1.134,1.545622262,"201496095"
0.828,1.090811986,"201496096"
1.9863,2.252911303,"201496097"
146.6208,219.455901369,"201496098"
9.3906,13.918894647,"201496099"
11.2482,17.195983616,"201496100"
31.3803,37.643183648,"201496101"
6.4242,13.791004877,"201496102"
3.4623,7.398826918,"201496103"
4051.4472,5350.817459751,"201496104"
1.1205,1.829253503,"201496105"
1.2483,1.600341046,"201496106"
3.4344,3.591434733,"201496107"
3.3057,4.783061903,"201496108"
780.0786,1215.857364449,"201496109"
1.4571,3.067129521,"201496110"
1.2177,1.557704156,"201496111"
123.1308,260.426111979,"201496112"
144.7191,215.974137074,"201496113"
3.8367,5.383711293,"201496114"
37.6137,74.17488132,"201496115"
7.8714,14.595224844,"201496116"
4.3533,5.619184661,"201496117"
4.194,6.918324365,"201496118"
2.7063,3.233168093,"201496119"
0.8721,2.932967823,"201496120"
14.1012,26.025042588,"201496121"
2.2995,3.941928822,"201496122"
27.2187,50.724692884,"201496123"
3.3498,6.120899403,"201496124"
5.2956,9.784199427,"201496125"
781.6113,1219.669827966,"201496126"
4059.8982,5366.189577173,"201496127"
1.0881,1.869116933,"201496128"
1.8189,2.388876685,"201496129"
2.1429,5.053461145,"201496130"
10.5507,18.981804268,"201496131"
1.3329,1.715614778,"201496132"
2.4669,3.272579895,"201496133"
8.2566,15.926998456,"201496134"
1.467,3.434703641,"201496135"
9.1701,13.497356751,"201496136"
4.5747,3.121175217,"201496137"
1.5084,1.890613298,"201496138"
4061.1906,5368.494687418,"201496139"
2.502,2.704110244,"201496140"
43.8552,65.813111718,"201496141"
1.6794,2.940349006,"201496142"
2.5767,4.578306892,"201496143"
1.1979,1.608582781,"201496144"
1.0872,1.723686312,"201496145"
22.2093,42.89055468,"201496146"
1.3959,2.380979152,"201496147"
38.8854,52.978531039,"201496148"
40.5783,55.449235258,"201496149"
412.1397,531.925654312,"201496150"
7.6086,13.46431329,"201496151"
1.0584,1.719798549,"201496152"
7.1361,14.328581707,"201496153"
2.6964,4.803461723,"201496154"
42.1911,83.454343682,"201496155"
14.1435,17.288071168,"201496156"
0.9864,1.450059474,"201496157"
4.878,7.308991853,"201496158"
