staSeq,date,reachLen,totalInd,sampYr,lev1Name,lev1Memb,lev2Name,lev2Memb,levPropNum
16028,2007-06-15,109,24,2007,4,1,NA,0,4
16139,2007-06-15,123,113,2007,3,1,NA,0,3
14293,2007-06-18,161,275,2007,3,0.75,4,0.25,3.25
14431,2007-06-18,165,216,2007,4,1,NA,0,4
14432,2007-06-18,130,476,2007,3,0.75,2,0.130252101,2.989495802
17972,2007-06-19,100,128,2007,3,1,NA,0,3
14394,2007-06-20,165,155,2007,4,1,NA,0,4
16141,2007-06-20,125,255,2007,4,1,NA,0,4
16140,2007-06-20,100,25,2007,5,1,NA,0,5
15375,2007-06-21,160,123,2007,2,0.722222222,3,0.27777778,2.277777784
15364,2007-06-21,130,98,2007,3,1,NA,0,3
16535,2007-06-21,103,63,2007,2,1,NA,0,2
15370,2007-06-21,112,340,2007,3,0.68181818,2,0.318181818,2.681818176
17913,2007-06-21,101,64,2007,2,0.75,3,0.25,2.25
17914,2007-06-21,100,21,2007,1,1,NA,0,1
17917,2007-06-21,100,36,2007,1,1,NA,0,1
15357,2007-06-21,120,82,2007,4,0.94512195,3,0.054878049,3.945121946
16079,2007-06-22,150,61,2007,3,0.5,4,0.5,3.5
16070,2007-06-22,137,145,2007,3,1,NA,0,3
17902,2007-06-22,50,30,2007,2,1,NA,0,2
16120,2007-06-22,100,161,2007,5,0.97360248,3,0.026397516,4.947204947
16854,2007-06-22,50,20,2007,3,1,NA,0,3
14720,2007-06-22,100,88,2007,2,1,NA,0,2
15796,2007-06-22,100,31,2007,3,0.75,2,0.25,2.75
16271,2007-06-22,120,246,2007,3,0.75,2,0.25,2.75
14719,2007-06-22,85,68,2007,4,1,NA,0,4
16275,2007-06-25,141,393,2007,5,1,NA,0,5
15783,2007-06-26,130,41,2007,2,0.75,3,0.25,2.25
14289,2007-06-26,185,84,2007,4,0.547619048,5,0.45238095,4.45238094
14553,2007-06-27,165,67,2007,4,1,NA,0,4
14371,2007-06-27,165,264,2007,5,1,NA,0,5
14366,2007-06-27,100,136,2007,4,1,NA,0,4
16175,2007-06-27,126,158,2007,4,0.90084388,3,0.099156118,3.900843874
14360,2007-06-28,125,131,2007,4,1,NA,0,4
15079,2007-06-28,127,226,2007,4,1,NA,0,4
16273,2007-06-28,279,271,2007,3,1,NA,0,3
14362,2007-06-28,120,158,2007,4,1,NA,0,4
16064,2007-06-28,100,286,2007,5,1,NA,0,5
16142,2007-06-28,100,206,2007,3,0.772727273,4,0.22727273,3.227272738
16159,2007-06-29,77,113,2007,1,1,NA,0,1
16174,2007-06-29,125,96,2007,3,0.75,2,0.25,2.75
16160,2007-06-29,50,35,2007,1,1,NA,0,1
16069,2007-06-29,140,199,2007,2,1,NA,0,2
16292,2007-06-29,353,94,2007,3,1,NA,0,3
16080,2007-06-29,150,180,2007,3,1,NA,0,3
16640,2007-07-02,50,36,2007,3,1,NA,0,3
17797,2007-07-02,38,31,2007,1,0.919354839,2,0.08064516,1.080645159
15997,2007-07-02,50,121,2007,5,1,NA,0,5
14722,2007-07-02,100,39,2007,4,1,NA,0,4
15580,2007-07-02,58,206,2007,5,1,NA,0,5
15115,2007-07-02,100,204,2007,3,0.532679739,4,0.46732026,3.467320256
16068,2007-07-02,150,144,2007,3,0.52083333,2,0.479166667,2.520833323
16191,2007-07-03,117,57,2007,3,0.75,2,0.25,2.75
16127,2007-07-05,100,34,2007,1,1,NA,0,1
16067,2007-07-05,150,647,2007,3,1,NA,0,3
16126,2007-07-05,170,49,2007,3,0.806122449,4,0.19387755,3.193877547
16063,2007-07-05,100,481,2007,4,1,NA,0,4
16133,2007-07-06,80,43,2007,4,0.944444444,5,0.05555556,4.055555578
17989,2007-07-06,105,14,2007,6,1,NA,0,6
17991,2007-07-06,104,117,2007,5,1,NA,0,5
15066,2007-07-06,25,54,2007,6,0.93209877,5,0.067901235,5.932098793
17942,2007-07-06,50,50,2007,2,1,NA,0,2
16129,2007-07-06,100,180,2007,5,1,NA,0,5
17985,2007-07-06,100,11,2007,5,1,NA,0,5
16268,2007-07-06,180,125,2007,4,1,NA,0,4
16176,2007-07-06,111,137,2007,5,0.65384615,4,0.346153846,4.653846135
16177,2007-07-06,76,31,2007,5,1,NA,0,5
17988,2007-07-06,103,45,2007,2,1,NA,0,2
16131,2007-07-09,100,116,2007,3,1,NA,0,3
14290,2007-07-09,100,23,2007,6,1,NA,0,6
16044,2007-07-09,100,216,2007,4,0.944444444,5,0.05555556,4.055555578
16042,2007-07-09,100,90,2007,4,1,NA,0,4
14221,2007-07-09,150,155,2007,3,1,NA,0,3
16269,2007-07-09,336,274,2007,2,0.726277372,3,0.27372263,2.273722635
16043,2007-07-09,100,108,2007,4,0.851851852,5,0.14814815,4.148148157
17613,2007-07-10,350,162,2007,4,0.5,5,0.5,4.5
16179,2007-07-11,115,60,2007,3,0.916666667,4,0.08333333,3.08333332
16132,2007-07-11,100,517,2007,3,0.5,4,0.5,3.5
15087,2007-07-11,90,151,2007,3,0.731788079,4,0.26821192,3.268211918
15854,2007-07-11,126,150,2007,3,1,NA,0,3
16178,2007-07-11,76,103,2007,3,0.5,4,0.5,3.5
16277,2007-07-12,98,34,2007,5,0.833333333,6,0.16666667,5.166666687
16134,2007-07-12,105,30,2007,5,1,NA,0,5
15013,2007-07-12,152,556,2007,3,0.70863309,2,0.291366906,2.708633083
14301,2007-07-12,293,181,2007,3,0.601289134,4,0.39871087,3.398710883
17976,2007-07-13,75,298,2007,3,0.902684564,4,0.09731544,3.097315451
17975,2007-07-13,75,231,2007,3,0.72510823,2,0.274891775,2.72510824
16113,2007-07-13,100,69,2007,3,0.75,4,0.25,3.25
16111,2007-07-13,100,64,2007,3,1,NA,0,3
16077,2007-07-13,100,199,2007,4,0.75,3,0.25,3.75
16112,2007-07-13,100,90,2007,4,1,NA,0,4
16283,2007-07-13,184,360,2007,5,1,NA,0,5
17974,2007-07-13,75,135,2007,5,1,NA,0,5
16290,2007-07-16,192,310,2007,2,0.758064516,3,0.24193548,2.241935472
16066,2007-07-16,300,223,2007,3,0.685185185,4,0.31481481,3.314814796
14441,2007-07-19,161,198,2007,3,0.63131313,2,0.368686869,2.631313127
16071,2007-07-19,167,469,2007,3,0.843816631,2,0.093816631,2.968550116
15100,2007-07-19,293,277,2007,4,0.69855596,3,0.301444043,3.69855597
16074,2007-07-19,84,87,2007,4,1,NA,0,4
16110,2007-07-19,100,148,2007,1,0.75,2,0.25,1.25
16073,2007-07-20,90,185,2007,5,1,NA,0,5
16138,2007-07-20,101,48,2007,4,1,NA,0,4
14486,2007-07-20,98,41,2007,4,0.646341463,5,0.35365854,4.353658554
14489,2007-07-20,101,110,2007,4,0.944444444,5,0.05555556,4.055555578
16137,2007-07-20,103,208,2007,5,1,NA,0,5
16136,2007-07-20,57,243,2007,5,1,NA,0,5
14490,2007-07-23,102,123,2007,3,0.79268293,2,0.207317073,2.792682936
16196,2007-07-23,118,239,2007,4,1,NA,0,4
16194,2007-07-23,160,390,2007,4,1,NA,0,4
15516,2007-07-23,131,389,2007,3,1,NA,0,3
14146,2007-07-23,120,50,2007,4,1,NA,0,4
17886,2007-07-24,48,52,2007,4,0.666666667,3,0.211538462,3.910256401
15409,2007-07-24,75,113,2007,2,1,NA,0,2
17943,2007-07-24,51,66,2007,3,1,NA,0,3
16274,2007-07-24,301,607,2007,3,1,NA,0,3
15406,2007-07-24,75,110,2007,3,0.5,4,0.5,3.5
14422,2007-07-25,145,223,2007,4,1,NA,0,4
14414,2007-07-25,147,144,2007,5,0.75,4,0.25,4.75
16193,2007-07-25,122,100,2007,5,1,NA,0,5
15315,2007-07-26,108,376,2007,3,1,NA,0,3
16123,2007-07-26,118,204,2007,3,1,NA,0,3
16122,2007-07-26,117,100,2007,3,1,NA,0,3
15312,2007-07-26,104,154,2007,3,1,NA,0,3
15501,2007-07-26,95,146,2007,4,1,NA,0,4
15353,2007-07-27,96,57,2007,4,0.666666667,5,0.33333333,4.333333317
17835,2007-07-27,52,28,2007,1,1,NA,0,1
16197,2007-07-27,75,65,2007,4,1,NA,0,4
15348,2007-07-27,135,57,2007,4,1,NA,0,4
15346,2007-07-27,123,127,2007,3,0.75,4,0.25,3.25
17809,2007-07-27,52,35,2007,2,1,NA,0,2
16118,2007-07-30,120,18,2007,3,1,NA,0,3
14152,2007-07-30,50,30,2007,1,1,NA,0,1
16078,2007-07-30,120,31,2007,2,1,NA,0,2
16109,2007-07-30,51,68,2007,3,0.83823529,2,0.161764706,2.838235282
17800,2007-07-30,58,26,2007,1,1,NA,0,1
16062,2007-07-30,130,384,2007,4,1,NA,0,4
16285,2007-07-31,222,112,2007,4,0.785714286,3,0.142857143,3.928571421
18050,2007-07-31,130,324,2007,2,0.768518519,3,0.23148148,2.231481477
17871,2007-07-31,50,45,2007,1,1,NA,0,1
15392,2007-07-31,50,118,2007,5,1,NA,0,5
15988,2007-08-01,100,294,2007,4,0.666666667,5,0.33333333,4.333333317
16108,2007-08-01,130,211,2007,3,0.586887836,4,0.41311216,3.413112147
16680,2007-08-01,71,18,2007,6,1,NA,0,6
16128,2007-08-01,100,156,2007,2,0.519230769,3,0.48076923,2.480769228
17882,2007-08-01,60,74,2007,5,1,NA,0,5
16015,2007-08-01,86,187,2007,4,0.75,3,0.25,3.75
16286,2007-08-02,270,192,2007,4,1,NA,0,4
16072,2007-08-02,104,126,2007,4,1,NA,0,4
16291,2007-08-03,128,309,2007,2,1,NA,0,2
16121,2007-08-03,100,149,2007,3,1,NA,0,3
16119,2007-08-03,110,199,2007,3,0.75,4,0.25,3.25
16260,2007-08-06,318,327,2007,3,1,NA,0,3
15210,2007-08-07,156,176,2007,4,1,NA,0,4
16276,2007-08-07,174,39,2007,5,1,NA,0,5
16288,2007-08-08,209,402,2007,3,0.5,4,0.5,3.5
17155,2007-08-09,150,19,2007,1,1,NA,0,1
18134,2007-08-09,190,49,2007,5,1,NA,0,5
17811,2007-08-09,160,27,2007,5,1,NA,0,5
16065,2007-08-13,200,307,2007,5,1,NA,0,5
16287,2007-08-13,276,135,2007,4,0.97777778,3,0.022222222,3.977777787
14263,2007-08-14,100,30,2007,2,1,NA,0,2
16926,2007-08-14,100,31,2007,2,1,NA,0,2
16281,2007-08-15,192,518,2007,3,1,NA,0,3
16076,2007-08-16,200,344,2007,5,1,NA,0,5
16992,2007-08-17,120,233,2007,4,0.52145923,3,0.478540773,3.521459238
14413,2007-08-17,120,236,2007,4,0.54237288,3,0.457627119,3.542372876
16270,2007-08-17,144,599,2007,4,0.5,5,0.5,4.5
17837,2007-08-20,150,113,2007,4,1,NA,0,4
16280,2007-08-22,250,134,2007,3,1,NA,0,3
16106,2007-08-24,150,219,2007,3,0.5,4,0.5,3.5
14866,2007-08-24,150,152,2007,3,0.730263158,4,0.26973684,3.269736834
17847,2007-08-28,50,16,2007,1,1,NA,0,1
17845,2007-08-28,50,101,2007,3,1,NA,0,3
17796,2007-08-30,50,24,2007,3,1,NA,0,3
14799,2007-09-14,100,135,2007,5,0.74074074,4,0.259259259,4.740740737
14456,2007-09-14,150,879,2007,4,1,NA,0,4
15210,2008-05-18,100,81,2008,2,1,NA,0,2
17294,2008-05-23,150,83,2008,3,0.75,4,0.25,3.25
17293,2008-05-23,150,162,2008,3,1,NA,0,3
14599,2008-05-27,150,166,2008,3,0.90361446,2,0.096385542,2.903614464
17295,2008-05-27,175,163,2008,3,0.76687117,2,0.233128834,2.766871179
17296,2008-05-29,150,97,2008,3,1,NA,0,3
17340,2008-06-01,50,105,2008,3,1,NA,0,3
14329,2008-06-02,300,56,2008,5,1,NA,0,5
14316,2008-06-02,300,114,2008,4,0.97777778,3,0.022222222,3.977777787
14317,2008-06-02,300,121,2008,4,1,NA,0,4
14841,2008-06-03,300,701,2008,3,0.75,4,0.25,3.25
16366,2008-06-03,130,38,2008,2,0.65789474,1,0.342105263,1.657894743
15176,2008-06-04,300,46,2008,5,1,NA,0,5
16305,2008-06-04,150,130,2008,3,0.5,4,0.5,3.5
16302,2008-06-04,150,39,2008,3,1,NA,0,3
17899,2008-06-05,150,20,2008,5,1,NA,0,5
15390,2008-06-05,150,30,2008,5,1,NA,0,5
17898,2008-06-05,150,14,2008,5,1,NA,0,5
17962,2008-06-05,100,115,2008,1,1,NA,0,1
14250,2008-06-09,160,314,2008,3,0.79936306,2,0.200636943,2.799363065
16352,2008-06-09,100,328,2008,5,1,NA,0,5
16353,2008-06-09,144,46,2008,5,1,NA,0,5
16368,2008-06-09,160,214,2008,5,0.75,4,0.25,4.75
16370,2008-06-10,140,60,2008,5,1,NA,0,5
16371,2008-06-10,125,89,2008,4,1,NA,0,4
16369,2008-06-10,140,51,2008,3,1,NA,0,3
14148,2008-06-10,75,33,2008,5,1,NA,0,5
16339,2008-06-11,137,154,2008,5,1,NA,0,5
15250,2008-06-12,150,157,2008,5,0.61305732,3,0.386942675,4.226114625
14501,2008-06-12,80,65,2008,3,0.628205128,5,0.37179487,3.743589735
14286,2008-06-12,152,271,2008,4,0.69649446,3,0.303505535,3.696494445
14288,2008-06-12,160,390,2008,4,0.617647059,5,0.38235294,4.382352935
16081,2008-06-13,80,63,2008,4,1,NA,0,4
15094,2008-06-13,125,143,2008,4,1,NA,0,4
15966,2008-06-13,150,217,2008,3,1,NA,0,3
14402,2008-06-16,150,111,2008,4,1,NA,0,4
14390,2008-06-16,155,199,2008,4,1,NA,0,4
14389,2008-06-16,146,87,2008,4,1,NA,0,4
14385,2008-06-16,150,381,2008,5,1,NA,0,5
16316,2008-06-17,125,82,2008,3,1,NA,0,3
15215,2008-06-17,155,181,2008,2,0.5,3,0.5,2.5
15319,2008-06-17,145,128,2008,2,0.8046875,3,0.1953125,2.1953125
15964,2008-06-17,135,295,2008,2,0.5,3,0.5,2.5
15169,2008-06-17,105,135,2008,3,1,NA,0,3
17403,2008-06-18,27,26,2008,3,1,NA,0,3
16306,2008-06-18,125,28,2008,1,1,NA,0,1
17801,2008-06-18,47,58,2008,5,1,NA,0,5
16140,2008-06-18,100,91,2008,5,1,NA,0,5
16372,2008-06-18,125,19,2008,1,1,NA,0,1
16345,2008-06-18,80,98,2008,5,1,NA,0,5
16301,2008-06-19,190,180,2008,4,0.69444444,3,0.305555556,3.694444427
16082,2008-06-19,150,126,2008,3,1,NA,0,3
15768,2008-06-20,160,327,2008,4,1,NA,0,4
14819,2008-06-20,100,45,2008,2,0.611111111,3,0.38888889,2.388888892
15554,2008-06-20,135,140,2008,3,1,NA,0,3
14842,2008-06-20,150,196,2008,3,0.75,4,0.25,3.25
17407,2008-06-24,97,73,2008,3,1,NA,0,3
17814,2008-06-24,65,25,2008,5,1,NA,0,5
17817,2008-06-24,45,27,2008,5,1,NA,0,5
16321,2008-06-25,103,192,2008,3,0.657142857,4,0.34285714,3.342857131
14479,2008-06-25,90,587,2008,4,0.7,3,0.3,3.7
16313,2008-06-26,125,63,2008,3,1,NA,0,3
15571,2008-06-26,161,299,2008,3,1,NA,0,3
14283,2008-06-26,200,170,2008,3,0.88235294,2,0.117647059,2.882352938
15678,2008-06-27,100,143,2008,3,1,NA,0,3
14713,2008-06-27,175,545,2008,3,0.75,4,0.25,3.25
18144,2008-06-30,43,61,2008,2,0.778688525,3,0.22131148,2.221311489
17166,2008-06-30,55,18,2008,3,1,NA,0,3
14741,2008-06-30,52,18,2008,4,0.75,3,0.25,3.75
17868,2008-07-02,50,13,2008,5,1,NA,0,5
17815,2008-07-02,52,45,2008,5,1,NA,0,5
14450,2008-07-02,300,429,2008,3,0.5,4,0.5,3.5
17867,2008-07-02,66,111,2008,5,1,NA,0,5
17866,2008-07-02,50,61,2008,5,1,NA,0,5
16335,2008-07-02,183,217,2008,2,0.5,3,0.5,2.5
16691,2008-07-03,123,275,2008,4,0.666666667,5,0.33333333,4.333333317
14601,2008-07-03,150,260,2008,1,1,NA,0,1
16289,2008-07-07,142,189,2008,4,1,NA,0,4
15046,2008-07-07,125,51,2008,2,0.5,3,0.5,2.5
16074,2008-07-07,100,907,2008,4,1,NA,0,4
16322,2008-07-07,102,87,2008,5,1,NA,0,5
15221,2008-07-09,132,117,2008,3,1,NA,0,3
14147,2008-07-09,105,97,2008,4,0.7233677,3,0.276632302,3.723367707
16309,2008-07-09,205,175,2008,3,0.5,4,0.28571429,3.071428589
15006,2008-07-10,100,22,2008,4,1,NA,0,4
14235,2008-07-10,300,127,2008,4,0.751968504,5,0.2480315,4.248031516
15048,2008-07-10,150,32,2008,4,1,NA,0,4
16071,2008-07-10,135,192,2008,2,0.722222222,3,0.27777778,2.277777784
16375,2008-07-11,100,82,2008,4,1,NA,0,4
16373,2008-07-11,135,149,2008,4,1,NA,0,4
16159,2008-07-11,95,314,2008,2,1,NA,0,2
15570,2008-07-11,75,141,2008,4,0.75,3,0.25,3.75
16374,2008-07-11,147,137,2008,5,1,NA,0,5
17949,2008-07-11,86,51,2008,2,0.637254902,3,0.3627451,2.362745104
17945,2008-07-11,72,23,2008,2,1,NA,0,2
14504,2008-07-14,187,151,2008,3,0.91059603,2,0.089403974,2.910596037
16378,2008-07-14,93,115,2008,3,0.554347826,4,0.44565217,3.445652158
16379,2008-07-14,40,27,2008,3,1,NA,0,3
15104,2008-07-14,134,89,2008,4,1,NA,0,4
16459,2008-07-14,150,78,2008,3,1,NA,0,3
16376,2008-07-14,112,180,2008,3,0.5,4,0.5,3.5
16377,2008-07-14,126,228,2008,3,0.5,4,0.5,3.5
16336,2008-07-17,106,105,2008,5,1,NA,0,5
15413,2008-07-17,145,206,2008,4,1,NA,0,4
15333,2008-07-17,113,210,2008,5,1,NA,0,5
16380,2008-07-17,80,77,2008,5,0.997835498,6,0.0021645,5.002164489
14549,2008-07-17,100,118,2008,4,1,NA,0,4
16314,2008-07-18,100,85,2008,4,0.75,3,0.25,3.75
15699,2008-07-18,100,147,2008,3,0.5952381,2,0.404761905,2.59523811
16381,2008-07-18,100,97,2008,3,1,NA,0,3
16383,2008-07-18,100,250,2008,3,1,NA,0,3
16382,2008-07-18,100,172,2008,3,1,NA,0,3
15516,2008-07-21,138,295,2008,3,1,NA,0,3
16317,2008-07-21,121,251,2008,2,1,NA,0,2
17798,2008-07-21,43,26,2008,3,0.80769231,2,0.192307692,2.807692315
17807,2008-07-25,106,106,2008,3,0.900943396,4,0.0990566,3.099056589
15680,2008-07-25,125,150,2008,3,0.5,4,0.5,3.5
16388,2008-07-25,50,22,2008,2,1,NA,0,2
15515,2008-07-25,105,34,2008,3,0.55882353,2,0.441176471,2.558823531
16393,2008-07-25,130,32,2008,2,0.5,3,0.5,2.5
16386,2008-07-25,25,23,2008,2,0.543478261,3,0.45652174,2.456521742
16385,2008-07-25,100,36,2008,2,1,NA,0,2
17808,2008-07-25,40,20,2008,2,0.5,3,0.5,2.5
15110,2008-07-28,162,523,2008,3,0.876923077,4,0.12307692,3.123076911
17872,2008-07-29,60,35,2008,3,1,NA,0,3
17849,2008-07-29,200,38,2008,1,1,NA,0,1
14242,2008-07-30,150,215,2008,3,0.848837209,4,0.15116279,3.151162788
14241,2008-07-30,100,125,2008,3,1,NA,0,3
16389,2008-07-30,70,162,2008,3,0.657142857,5,0.34285714,3.685714271
16390,2008-07-30,117,80,2008,3,0.9375,2,0.0625,2.9375
16391,2008-07-30,50,66,2008,5,1,NA,0,5
16392,2008-07-30,96,695,2008,4,1,NA,0,4
14404,2008-07-31,128,157,2008,3,0.786624204,4,0.2133758,3.213375811
14461,2008-07-31,139,107,2008,3,0.583333333,4,0.41666667,3.41666668
14153,2008-08-01,150,1035,2008,4,0.53333333,3,0.466666667,3.53333332
14551,2008-08-01,106,504,2008,4,1,NA,0,4
16323,2008-08-01,170,595,2008,2,0.789915966,3,0.21008403,2.210084023
17794,2008-08-07,64,10,2008,3,1,NA,0,3
17795,2008-08-07,50,17,2008,5,0.833333333,6,0.16666667,5.166666687
16852,2008-08-07,60,160,2008,4,1,NA,0,4
17876,2008-08-07,58,60,2008,2,0.5,3,0.5,2.5
17880,2008-08-07,50,71,2008,2,0.943661972,3,0.05633803,2.056338034
17878,2008-08-08,50,52,2008,5,1,NA,0,5
15057,2008-08-11,248,306,2008,3,0.89869281,2,0.10130719,2.898692809
18050,2008-08-11,302,290,2008,3,1,NA,0,3
17819,2008-08-12,50,11,2008,6,1,NA,0,6
17823,2008-08-12,150,77,2008,3,0.5,4,0.5,3.5
17372,2008-08-12,50,31,2008,4,1,NA,0,4
17824,2008-08-14,80,26,2008,6,0.88461538,5,0.115384615,5.884615357
14591,2008-08-18,150,223,2008,4,0.62705531,3,0.372944694,3.627055321
16757,2008-08-20,90,113,2008,4,1,NA,0,4
17822,2008-08-25,40,12,2008,6,1,NA,0,6
16329,2008-08-28,105,647,2008,4,1,NA,0,4
16328,2008-08-28,107,17,2008,1,1,NA,0,1
16394,2008-08-28,70,304,2008,3,0.75,4,0.25,3.25
16300,2008-08-30,150,134,2008,3,0.55970149,2,0.440298507,2.559701485
14442,2008-08-31,145,189,2008,2,0.603174603,3,0.3968254,2.396825406
16308,2008-08-31,125,115,2008,2,1,NA,0,2
14252,2008-09-02,425,160,2008,4,0.5625,5,0.4375,4.4375
17482,2008-09-02,425,209,2008,4,1,NA,0,4
16076,2008-09-04,300,167,2008,4,1,NA,0,4
14799,2008-09-05,78,235,2008,4,1,NA,0,4
16258,2008-09-23,250,398,2008,2,0.93718593,3,0.06281407,2.062814069
16327,2008-09-25,300,140,2008,5,1,NA,0,5
14214,2009-06-01,158,47,2009,3,0.53191489,2,0.468085106,2.531914883
16416,2009-06-01,165,39,2009,1,1,NA,0,1
14215,2009-06-01,50,40,2009,5,1,NA,0,5
16417,2009-06-01,150,20,2009,4,1,NA,0,4
16419,2009-06-01,75,63,2009,4,1,NA,0,4
14656,2009-06-01,50,61,2009,2,1,NA,0,2
16304,2009-06-03,300,89,2009,5,1,NA,0,5
14593,2009-06-03,150,207,2009,2,0.879227053,4,0.12077295,2.241545906
14888,2009-06-03,150,146,2009,4,1,NA,0,4
17936,2009-06-04,50,156,2009,3,0.75,4,0.25,3.25
17298,2009-06-04,300,146,2009,5,1,NA,0,5
14410,2009-06-04,300,62,2009,3,0.553763441,4,0.44623656,3.446236563
14863,2009-06-04,180,12,2009,3,1,NA,0,3
14841,2009-06-05,300,298,2009,3,1,NA,0,3
14586,2009-06-08,300,66,2009,4,1,NA,0,4
14492,2009-06-08,300,75,2009,3,0.5,4,0.5,3.5
15783,2009-06-08,150,56,2009,3,1,NA,0,3
16334,2009-06-15,158,104,2009,5,1,NA,0,5
17944,2009-06-16,125,39,2009,3,1,NA,0,3
17933,2009-06-16,56,135,2009,5,1,NA,0,5
16326,2009-06-17,120,217,2009,4,1,NA,0,4
16325,2009-06-17,100,210,2009,4,1,NA,0,4
14490,2009-06-17,150,155,2009,3,1,NA,0,3
14221,2009-06-17,150,247,2009,3,0.60728745,2,0.392712551,2.607287451
17903,2009-06-17,198,39,2009,5,1,NA,0,5
16131,2009-06-17,150,199,2009,3,1,NA,0,3
17890,2009-06-23,51,45,2009,4,0.777777778,5,0.22222222,4.222222211
17841,2009-06-23,50,16,2009,4,0.666666667,5,0.33333333,4.333333317
17839,2009-06-23,51,16,2009,5,1,NA,0,5
15179,2009-06-24,141,148,2009,2,0.932432432,3,0.06756757,2.067567575
14174,2009-06-24,175,164,2009,3,0.743902439,4,0.25609756,3.256097557
14187,2009-06-24,160,87,2009,3,0.86206897,2,0.137931034,2.862068979
16410,2009-06-24,117,70,2009,3,1,NA,0,3
16318,2009-06-25,294,60,2009,4,0.83333333,3,0.166666667,3.83333332
16333,2009-06-25,160,84,2009,3,0.5,4,0.5,3.5
16296,2009-06-26,200,54,2009,5,1,NA,0,5
15756,2009-06-26,100,29,2009,5,1,NA,0,5
17267,2009-06-26,150,204,2009,3,1,NA,0,3
16297,2009-06-26,150,53,2009,3,0.5,4,0.5,3.5
16332,2009-06-29,190,171,2009,3,1,NA,0,3
16338,2009-06-29,90,121,2009,4,1,NA,0,4
15499,2009-06-29,173,604,2009,3,1,NA,0,3
14580,2009-07-01,117,129,2009,3,0.5,4,0.5,3.5
14583,2009-07-01,100,46,2009,4,1,NA,0,4
14581,2009-07-01,262,165,2009,3,0.75,4,0.25,3.25
14606,2009-07-01,150,76,2009,3,1,NA,0,3
15177,2009-07-01,128,279,2009,2,0.641577061,3,0.35842294,2.358422942
16415,2009-07-01,100,267,2009,4,1,NA,0,4
15013,2009-07-01,155,226,2009,2,0.5,3,0.5,2.5
16413,2009-07-02,145,187,2009,3,1,NA,0,3
16412,2009-07-02,170,139,2009,3,0.75,4,0.25,3.25
16414,2009-07-02,155,172,2009,3,1,NA,0,3
17014,2009-07-02,50,18,2009,5,1,NA,0,5
17799,2009-07-02,53,24,2009,5,1,NA,0,5
16705,2009-07-02,50,24,2009,5,0.66666667,4,0.333333333,4.666666683
16411,2009-07-02,208,214,2009,3,1,NA,0,3
17846,2009-07-06,35,56,2009,5,1,NA,0,5
17934,2009-07-07,78,110,2009,4,0.666666667,5,0.33333333,4.333333317
17941,2009-07-07,53,10,2009,5,1,NA,0,5
17952,2009-07-07,51,33,2009,4,0.666666667,5,0.33333333,4.333333317
18835,2009-07-07,55,122,2009,4,0.75,3,0.25,3.75
15151,2009-07-13,150,59,2009,3,0.5,4,0.5,3.5
16307,2009-07-16,110,109,2009,5,1,NA,0,5
16320,2009-07-16,125,270,2009,3,1,NA,0,3
14400,2009-07-16,100,99,2009,4,1,NA,0,4
14401,2009-07-16,150,287,2009,3,0.666666667,4,0.33333333,3.33333332
14396,2009-07-16,110,96,2009,3,1,NA,0,3
15306,2009-07-17,75,11,2009,5,1,NA,0,5
16294,2009-07-17,165,100,2009,2,0.5,3,0.5,2.5
14601,2009-07-17,150,88,2009,4,1,NA,0,4
16331,2009-07-17,100,113,2009,5,0.64380531,3,0.35619469,4.287610621
14720,2009-07-17,150,59,2009,2,0.576271186,4,0.42372881,2.847457613
15010,2009-07-20,106,21,2009,3,1,NA,0,3
14137,2009-07-20,130,339,2009,2,0.926253687,3,0.07374631,2.073746305
16324,2009-07-20,135,176,2009,3,1,NA,0,3
14260,2009-07-20,118,165,2009,2,0.545454545,3,0.45454545,2.454545441
14281,2009-07-20,65,75,2009,4,1,NA,0,4
16342,2009-07-20,96,103,2009,2,0.757281553,3,0.24271845,2.242718457
15516,2009-07-21,138,349,2009,2,0.75,1,0.25,1.75
14592,2009-07-22,130,103,2009,4,1,NA,0,4
14199,2009-07-22,125,61,2009,3,0.800546448,4,0.19945355,3.199453544
16284,2009-07-23,140,183,2009,3,0.618397086,4,0.38160291,3.381602897
14585,2009-07-23,150,232,2009,3,1,NA,0,3
14587,2009-07-23,150,237,2009,4,1,NA,0,4
15711,2009-07-27,150,35,2009,1,0.5,2,0.5,1.5
15720,2009-07-27,150,56,2009,3,1,NA,0,3
16128,2009-07-27,150,46,2009,4,0.785714286,5,0.21428571,4.214285693
15210,2009-07-28,150,49,2009,3,0.51020408,2,0.489795918,2.510204077
14602,2009-07-28,150,96,2009,3,0.52083333,2,0.479166667,2.520833323
17842,2009-07-30,50,40,2009,5,1,NA,0,5
17477,2009-07-30,50,44,2009,4,1,NA,0,4
16322,2009-07-30,100,131,2009,5,0.66666667,4,0.333333333,4.666666683
17806,2009-07-30,50,26,2009,5,1,NA,0,5
17465,2009-07-30,42,19,2009,5,1,NA,0,5
17881,2009-08-03,75,77,2009,3,0.9025974,2,0.097402597,2.902597395
16495,2009-08-03,60,50,2009,5,1,NA,0,5
15543,2009-08-04,175,417,2009,3,1,NA,0,3
14600,2009-08-05,98,116,2009,3,0.5,4,0.5,3.5
14599,2009-08-05,160,241,2009,3,0.75,4,0.25,3.25
14589,2009-08-05,126,92,2009,3,0.81521739,2,0.184782609,2.815217387
